orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,dataid,dataname,datacode,Total
Kenya,Nairobi County,Langata Sub County,Karen Ward,Dreams Center Dispensary,rGgw3l0bHEI,Dreams Center Dispensary,12929,,K59f8nZ5vhy,MOH 731 Start ART_20-24(M) HV03-022,Y18_HV03-022,2
Kenya,Nairobi County,Langata Sub County,Karen Ward,Dreams Center Dispensary,rGgw3l0bHEI,Dreams Center Dispensary,12929,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,42
Kenya,Nairobi County,Langata Sub County,Karen Ward,Dreams Center Dispensary,rGgw3l0bHEI,Dreams Center Dispensary,12929,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,31
Kenya,Mombasa County,Mvita Sub County,Shimanzi/Ganjoni Ward,Drop In Service Centre,yEgTXDKNOGK,Drop In Service Centre,20059,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,2
Kenya,Mombasa County,Mvita Sub County,Shimanzi/Ganjoni Ward,Drop In Service Centre,yEgTXDKNOGK,Drop In Service Centre,20059,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,6
Kenya,Mombasa County,Mvita Sub County,Shimanzi/Ganjoni Ward,Drop In Service Centre,yEgTXDKNOGK,Drop In Service Centre,20059,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,3
Kenya,Nakuru County,Nakuru North Sub County,Dundori Ward,Dundori Health Centre,x2ByD5QP18B,Dundori Health Centre,14424,,Hbc2qRi0U5x,MOH 731 Start ART_1-9 HV03-017,Y18_HV03-017,1
Kenya,Nakuru County,Nakuru North Sub County,Dundori Ward,Dundori Health Centre,x2ByD5QP18B,Dundori Health Centre,14424,,LC2OqnUC5Sn,MOH 731 Start ART_10-14(M) HV03-018,Y18_HV03-018,1
Kenya,Nakuru County,Nakuru North Sub County,Dundori Ward,Dundori Health Centre,x2ByD5QP18B,Dundori Health Centre,14424,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,2
Kenya,Nakuru County,Nakuru North Sub County,Dundori Ward,Dundori Health Centre,x2ByD5QP18B,Dundori Health Centre,14424,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,15
Kenya,Nakuru County,Nakuru North Sub County,Dundori Ward,Dundori Health Centre,x2ByD5QP18B,Dundori Health Centre,14424,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,12
Kenya,Kilifi County,Ganze Sub County,Ganze Ward,Dungicha Dispensary,edVT1j1E1yC,Dungicha Dispensary,19024,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,2
Kenya,Kilifi County,Ganze Sub County,Sokoke Ward,Dzikunze Dispensary,HWKmcSTRCuv,Dzikunze Dispensary,11359,Kilifi- Matano mane Dzikunze road near Dzikunze shopping centre,Hbc2qRi0U5x,MOH 731 Start ART_1-9 HV03-017,Y18_HV03-017,1
Kenya,Kilifi County,Ganze Sub County,Sokoke Ward,Dzikunze Dispensary,HWKmcSTRCuv,Dzikunze Dispensary,11359,Kilifi- Matano mane Dzikunze road near Dzikunze shopping centre,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,3
Kenya,Kilifi County,Ganze Sub County,Sokoke Ward,Dzikunze Dispensary,HWKmcSTRCuv,Dzikunze Dispensary,11359,Kilifi- Matano mane Dzikunze road near Dzikunze shopping centre,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,1
Kenya,Kilifi County,Kilifi North Sub County,Mnarani Ward,Dzitsoni Medical Clinic,IFAiMjg74bu,Dzitsoni Medical Clinic,11360,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,1
Kenya,Nairobi County,Westlands Sub County,Kangemi Ward,Eagle Health Care,y66tzv9tspm,Eagle Health Care,21146,"Medical Clinic  Located at Palace Building 3RD floor OPP Co-op Bank,Kangemi",zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,1
Kenya,Nairobi County,Westlands Sub County,Kangemi Ward,Eagle Health Care,y66tzv9tspm,Eagle Health Care,21146,"Medical Clinic  Located at Palace Building 3RD floor OPP Co-op Bank,Kangemi",Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,19
Kenya,Nairobi County,Westlands Sub County,Kangemi Ward,Eagle Health Care,y66tzv9tspm,Eagle Health Care,21146,"Medical Clinic  Located at Palace Building 3RD floor OPP Co-op Bank,Kangemi",SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,16
Kenya,Laikipia County,Laikipia North Sub County,Mugogodo East Ward,East Laikipia Dispensary,kkM65PEZPa8,East Laikipia Dispensary,21122,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,1
Kenya,Nairobi County,Kamukunji Sub County,Airbase Ward,Eastleigh Health Centre,OkCML3CEtNi,Eastleigh Health Centre,12930,,Hbc2qRi0U5x,MOH 731 Start ART_1-9 HV03-017,Y18_HV03-017,1
Kenya,Nairobi County,Kamukunji Sub County,Airbase Ward,Eastleigh Health Centre,OkCML3CEtNi,Eastleigh Health Centre,12930,,DaNcGZnkclz,MOH 731 Start ART_15-19 (F) HV03-021,Y18_HV03-021,2
Kenya,Nairobi County,Kamukunji Sub County,Airbase Ward,Eastleigh Health Centre,OkCML3CEtNi,Eastleigh Health Centre,12930,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,6
Kenya,Nairobi County,Kamukunji Sub County,Airbase Ward,Eastleigh Health Centre,OkCML3CEtNi,Eastleigh Health Centre,12930,,K59f8nZ5vhy,MOH 731 Start ART_20-24(M) HV03-022,Y18_HV03-022,5
Kenya,Nairobi County,Kamukunji Sub County,Airbase Ward,Eastleigh Health Centre,OkCML3CEtNi,Eastleigh Health Centre,12930,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,31
Kenya,Nairobi County,Kamukunji Sub County,Airbase Ward,Eastleigh Health Centre,OkCML3CEtNi,Eastleigh Health Centre,12930,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,15
Kenya,Kisii County,Bomachoge Borabu Sub County,Magenche Ward,Eberege Health Centre,myj906QbZw3,Eberege Health Centre,13536,Level 3,mACm1JUzeLT,MOH 731 Start ART_<1 HV03-016,Y18_HV03-016,1
Kenya,Kisii County,Bomachoge Borabu Sub County,Magenche Ward,Eberege Health Centre,myj906QbZw3,Eberege Health Centre,13536,Level 3,Hbc2qRi0U5x,MOH 731 Start ART_1-9 HV03-017,Y18_HV03-017,1
Kenya,Kisii County,Bomachoge Borabu Sub County,Magenche Ward,Eberege Health Centre,myj906QbZw3,Eberege Health Centre,13536,Level 3,jthpt5cVV9c,MOH 731 Start ART_10-14 (F) HV03-019,Y18_HV03-019,1
Kenya,Kisii County,Bomachoge Borabu Sub County,Magenche Ward,Eberege Health Centre,myj906QbZw3,Eberege Health Centre,13536,Level 3,DaNcGZnkclz,MOH 731 Start ART_15-19 (F) HV03-021,Y18_HV03-021,2
Kenya,Kisii County,Bomachoge Borabu Sub County,Magenche Ward,Eberege Health Centre,myj906QbZw3,Eberege Health Centre,13536,Level 3,yWkSi8L3qGm,MOH 731 Start ART_15-19(M) HV03-020,Y18_HV03-020,1
Kenya,Kisii County,Bomachoge Borabu Sub County,Magenche Ward,Eberege Health Centre,myj906QbZw3,Eberege Health Centre,13536,Level 3,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,6
Kenya,Kisii County,Bomachoge Borabu Sub County,Magenche Ward,Eberege Health Centre,myj906QbZw3,Eberege Health Centre,13536,Level 3,K59f8nZ5vhy,MOH 731 Start ART_20-24(M) HV03-022,Y18_HV03-022,2
Kenya,Kisii County,Bomachoge Borabu Sub County,Magenche Ward,Eberege Health Centre,myj906QbZw3,Eberege Health Centre,13536,Level 3,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,16
Kenya,Kisii County,Bomachoge Borabu Sub County,Magenche Ward,Eberege Health Centre,myj906QbZw3,Eberege Health Centre,13536,Level 3,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,6
Kenya,Kisii County,Bobasi Sub County,Nyacheki Ward,Ebiosi Dispensary,UEJxmPNY4kB,Ebiosi Dispensary,13537,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,1
Kenya,Kakamega County,Khwisero Sub County,Kisa West Ward,Ebuhala Health Centre,Ky6P5BmX0sQ,Ebuhala Health Centre,20515,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,1
Kenya,Kakamega County,Khwisero Sub County,Kisa West Ward,Ebuhala Health Centre,Ky6P5BmX0sQ,Ebuhala Health Centre,20515,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,3
Kenya,Kakamega County,Khwisero Sub County,Kisa West Ward,Ebuhala Health Centre,Ky6P5BmX0sQ,Ebuhala Health Centre,20515,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,1
Kenya,Kisii County,South Mugirango Sub County,Moticho Ward,Eburi Dispensary,DkaJxv6rD7c,Eburi Dispensary,16975,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,2
Kenya,Kisii County,South Mugirango Sub County,Moticho Ward,Eburi Dispensary,DkaJxv6rD7c,Eburi Dispensary,16975,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,11
Kenya,Kisii County,South Mugirango Sub County,Moticho Ward,Eburi Dispensary,DkaJxv6rD7c,Eburi Dispensary,16975,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,3
Kenya,Nakuru County,Gilgil Sub County,Mbaruk/Eburu Ward,Eburru Dispensary,ffIfsLKrhKK,Eburru Dispensary,14425,,Hbc2qRi0U5x,MOH 731 Start ART_1-9 HV03-017,Y18_HV03-017,1
Kenya,Nakuru County,Gilgil Sub County,Mbaruk/Eburu Ward,Eburru Dispensary,ffIfsLKrhKK,Eburru Dispensary,14425,,K59f8nZ5vhy,MOH 731 Start ART_20-24(M) HV03-022,Y18_HV03-022,1
Kenya,Nakuru County,Gilgil Sub County,Mbaruk/Eburu Ward,Eburru Dispensary,ffIfsLKrhKK,Eburru Dispensary,14425,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,4
Kenya,Nakuru County,Gilgil Sub County,Mbaruk/Eburu Ward,Eburru Dispensary,ffIfsLKrhKK,Eburru Dispensary,14425,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,1
Kenya,Vihiga County,Emuhaya Sub County,North East Bunyore Ward,Ebusiratsi Health Centre,t8pVCEXnij3,Ebusiratsi Health Centre,15866,,mACm1JUzeLT,MOH 731 Start ART_<1 HV03-016,Y18_HV03-016,1
Kenya,Vihiga County,Emuhaya Sub County,North East Bunyore Ward,Ebusiratsi Health Centre,t8pVCEXnij3,Ebusiratsi Health Centre,15866,,Hbc2qRi0U5x,MOH 731 Start ART_1-9 HV03-017,Y18_HV03-017,4
Kenya,Vihiga County,Emuhaya Sub County,North East Bunyore Ward,Ebusiratsi Health Centre,t8pVCEXnij3,Ebusiratsi Health Centre,15866,,LC2OqnUC5Sn,MOH 731 Start ART_10-14(M) HV03-018,Y18_HV03-018,1
Kenya,Vihiga County,Emuhaya Sub County,North East Bunyore Ward,Ebusiratsi Health Centre,t8pVCEXnij3,Ebusiratsi Health Centre,15866,,DaNcGZnkclz,MOH 731 Start ART_15-19 (F) HV03-021,Y18_HV03-021,2
Kenya,Vihiga County,Emuhaya Sub County,North East Bunyore Ward,Ebusiratsi Health Centre,t8pVCEXnij3,Ebusiratsi Health Centre,15866,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,4
Kenya,Vihiga County,Emuhaya Sub County,North East Bunyore Ward,Ebusiratsi Health Centre,t8pVCEXnij3,Ebusiratsi Health Centre,15866,,K59f8nZ5vhy,MOH 731 Start ART_20-24(M) HV03-022,Y18_HV03-022,1
Kenya,Vihiga County,Emuhaya Sub County,North East Bunyore Ward,Ebusiratsi Health Centre,t8pVCEXnij3,Ebusiratsi Health Centre,15866,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,22
Kenya,Vihiga County,Emuhaya Sub County,North East Bunyore Ward,Ebusiratsi Health Centre,t8pVCEXnij3,Ebusiratsi Health Centre,15866,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,6
Kenya,Vihiga County,Luanda Sub County,Mwibona Ward,Ebusyubi Dispensary,QiAHGmf0031,Ebusyubi Dispensary,15867,,K59f8nZ5vhy,MOH 731 Start ART_20-24(M) HV03-022,Y18_HV03-022,1
Kenya,Vihiga County,Luanda Sub County,Mwibona Ward,Ebusyubi Dispensary,QiAHGmf0031,Ebusyubi Dispensary,15867,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,8
Kenya,Vihiga County,Luanda Sub County,Mwibona Ward,Ebusyubi Dispensary,QiAHGmf0031,Ebusyubi Dispensary,15867,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,3
Kenya,Nairobi County,Mathare Sub County,Huruma Ward,EDARP Huruma Clinic,u0gDQ38iF5S,EDARP Huruma Clinic,12973,,mACm1JUzeLT,MOH 731 Start ART_<1 HV03-016,Y18_HV03-016,1
Kenya,Nairobi County,Mathare Sub County,Huruma Ward,EDARP Huruma Clinic,u0gDQ38iF5S,EDARP Huruma Clinic,12973,,Hbc2qRi0U5x,MOH 731 Start ART_1-9 HV03-017,Y18_HV03-017,2
Kenya,Nairobi County,Mathare Sub County,Huruma Ward,EDARP Huruma Clinic,u0gDQ38iF5S,EDARP Huruma Clinic,12973,,DaNcGZnkclz,MOH 731 Start ART_15-19 (F) HV03-021,Y18_HV03-021,2
Kenya,Nairobi County,Mathare Sub County,Huruma Ward,EDARP Huruma Clinic,u0gDQ38iF5S,EDARP Huruma Clinic,12973,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,10
Kenya,Nairobi County,Mathare Sub County,Huruma Ward,EDARP Huruma Clinic,u0gDQ38iF5S,EDARP Huruma Clinic,12973,,K59f8nZ5vhy,MOH 731 Start ART_20-24(M) HV03-022,Y18_HV03-022,2
Kenya,Nairobi County,Mathare Sub County,Huruma Ward,EDARP Huruma Clinic,u0gDQ38iF5S,EDARP Huruma Clinic,12973,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,49
Kenya,Nairobi County,Mathare Sub County,Huruma Ward,EDARP Huruma Clinic,u0gDQ38iF5S,EDARP Huruma Clinic,12973,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,20
Kenya,Nairobi County,Embakasi Central Sub County,Komarock Ward,EDARP Komarock Health Centre,r13EdOxFc92,EDARP Komarock Health Centre,17719,,mACm1JUzeLT,MOH 731 Start ART_<1 HV03-016,Y18_HV03-016,1
Kenya,Nairobi County,Embakasi Central Sub County,Komarock Ward,EDARP Komarock Health Centre,r13EdOxFc92,EDARP Komarock Health Centre,17719,,Hbc2qRi0U5x,MOH 731 Start ART_1-9 HV03-017,Y18_HV03-017,1
Kenya,Nairobi County,Embakasi Central Sub County,Komarock Ward,EDARP Komarock Health Centre,r13EdOxFc92,EDARP Komarock Health Centre,17719,,jthpt5cVV9c,MOH 731 Start ART_10-14 (F) HV03-019,Y18_HV03-019,1
Kenya,Nairobi County,Embakasi Central Sub County,Komarock Ward,EDARP Komarock Health Centre,r13EdOxFc92,EDARP Komarock Health Centre,17719,,DaNcGZnkclz,MOH 731 Start ART_15-19 (F) HV03-021,Y18_HV03-021,2
Kenya,Nairobi County,Embakasi Central Sub County,Komarock Ward,EDARP Komarock Health Centre,r13EdOxFc92,EDARP Komarock Health Centre,17719,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,10
Kenya,Nairobi County,Embakasi Central Sub County,Komarock Ward,EDARP Komarock Health Centre,r13EdOxFc92,EDARP Komarock Health Centre,17719,,K59f8nZ5vhy,MOH 731 Start ART_20-24(M) HV03-022,Y18_HV03-022,2
Kenya,Nairobi County,Embakasi Central Sub County,Komarock Ward,EDARP Komarock Health Centre,r13EdOxFc92,EDARP Komarock Health Centre,17719,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,68
Kenya,Nairobi County,Embakasi Central Sub County,Komarock Ward,EDARP Komarock Health Centre,r13EdOxFc92,EDARP Komarock Health Centre,17719,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,28
Kenya,Nairobi County,Embakasi East Sub County,Lower Savannah Ward,EDARP Soweto Health Centre,RVQtRwy75Wt,EDARP Soweto Health Centre,13191,Off Masimba Stage Towards Soweto Market,mACm1JUzeLT,MOH 731 Start ART_<1 HV03-016,Y18_HV03-016,1
Kenya,Nairobi County,Embakasi East Sub County,Lower Savannah Ward,EDARP Soweto Health Centre,RVQtRwy75Wt,EDARP Soweto Health Centre,13191,Off Masimba Stage Towards Soweto Market,Hbc2qRi0U5x,MOH 731 Start ART_1-9 HV03-017,Y18_HV03-017,2
Kenya,Nairobi County,Embakasi East Sub County,Lower Savannah Ward,EDARP Soweto Health Centre,RVQtRwy75Wt,EDARP Soweto Health Centre,13191,Off Masimba Stage Towards Soweto Market,DaNcGZnkclz,MOH 731 Start ART_15-19 (F) HV03-021,Y18_HV03-021,2
Kenya,Nairobi County,Embakasi East Sub County,Lower Savannah Ward,EDARP Soweto Health Centre,RVQtRwy75Wt,EDARP Soweto Health Centre,13191,Off Masimba Stage Towards Soweto Market,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,7
Kenya,Nairobi County,Embakasi East Sub County,Lower Savannah Ward,EDARP Soweto Health Centre,RVQtRwy75Wt,EDARP Soweto Health Centre,13191,Off Masimba Stage Towards Soweto Market,K59f8nZ5vhy,MOH 731 Start ART_20-24(M) HV03-022,Y18_HV03-022,5
Kenya,Nairobi County,Embakasi East Sub County,Lower Savannah Ward,EDARP Soweto Health Centre,RVQtRwy75Wt,EDARP Soweto Health Centre,13191,Off Masimba Stage Towards Soweto Market,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,47
Kenya,Nairobi County,Embakasi East Sub County,Lower Savannah Ward,EDARP Soweto Health Centre,RVQtRwy75Wt,EDARP Soweto Health Centre,13191,Off Masimba Stage Towards Soweto Market,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,36
Kenya,Nakuru County,Njoro Sub County,Kihingo Ward,Egerton University,Sbo33DobMUY,Egerton University,14426,,mACm1JUzeLT,MOH 731 Start ART_<1 HV03-016,Y18_HV03-016,1
Kenya,Nakuru County,Njoro Sub County,Kihingo Ward,Egerton University,Sbo33DobMUY,Egerton University,14426,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,2
Kenya,Nakuru County,Njoro Sub County,Kihingo Ward,Egerton University,Sbo33DobMUY,Egerton University,14426,,K59f8nZ5vhy,MOH 731 Start ART_20-24(M) HV03-022,Y18_HV03-022,2
Kenya,Nakuru County,Njoro Sub County,Kihingo Ward,Egerton University,Sbo33DobMUY,Egerton University,14426,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,3
Kenya,Nakuru County,Njoro Sub County,Kihingo Ward,Egerton University,Sbo33DobMUY,Egerton University,14426,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,2
Kenya,Kisii County,Bomachoge Chache Sub County,Majoge Basi Ward,Egetonto Health Centre,aX8cPPj4Djf,Egetonto Health Centre,13538,,DaNcGZnkclz,MOH 731 Start ART_15-19 (F) HV03-021,Y18_HV03-021,1
Kenya,Kisii County,Bomachoge Chache Sub County,Majoge Basi Ward,Egetonto Health Centre,aX8cPPj4Djf,Egetonto Health Centre,13538,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,1
Kenya,Kisii County,Bomachoge Chache Sub County,Majoge Basi Ward,Egetonto Health Centre,aX8cPPj4Djf,Egetonto Health Centre,13538,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,4
Kenya,Kisii County,Bomachoge Chache Sub County,Majoge Basi Ward,Egetonto Health Centre,aX8cPPj4Djf,Egetonto Health Centre,13538,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,2
Kenya,Kisii County,Bomachoge Chache Sub County,Majoge Basi Ward,Egetuki GOK Dispensary,LKOhxyWkOuw,Egetuki GOK Dispensary,19984,NEAR EGETUKI MKT,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,2
Kenya,Kisii County,Bomachoge Chache Sub County,Majoge Basi Ward,Egetuki GOK Dispensary,LKOhxyWkOuw,Egetuki GOK Dispensary,19984,NEAR EGETUKI MKT,K59f8nZ5vhy,MOH 731 Start ART_20-24(M) HV03-022,Y18_HV03-022,1
Kenya,Kisii County,Bomachoge Chache Sub County,Majoge Basi Ward,Egetuki GOK Dispensary,LKOhxyWkOuw,Egetuki GOK Dispensary,19984,NEAR EGETUKI MKT,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,2
Kenya,Machakos County,Masinga Sub County,Ekalakala Ward,Ekalakala Health Centre,PqsRn07KCKv,Ekalakala Health Centre,11995,,Hbc2qRi0U5x,MOH 731 Start ART_1-9 HV03-017,Y18_HV03-017,2
Kenya,Machakos County,Masinga Sub County,Ekalakala Ward,Ekalakala Health Centre,PqsRn07KCKv,Ekalakala Health Centre,11995,,jthpt5cVV9c,MOH 731 Start ART_10-14 (F) HV03-019,Y18_HV03-019,1
Kenya,Machakos County,Masinga Sub County,Ekalakala Ward,Ekalakala Health Centre,PqsRn07KCKv,Ekalakala Health Centre,11995,,DaNcGZnkclz,MOH 731 Start ART_15-19 (F) HV03-021,Y18_HV03-021,3
Kenya,Machakos County,Masinga Sub County,Ekalakala Ward,Ekalakala Health Centre,PqsRn07KCKv,Ekalakala Health Centre,11995,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,3
Kenya,Machakos County,Masinga Sub County,Ekalakala Ward,Ekalakala Health Centre,PqsRn07KCKv,Ekalakala Health Centre,11995,,K59f8nZ5vhy,MOH 731 Start ART_20-24(M) HV03-022,Y18_HV03-022,2
Kenya,Machakos County,Masinga Sub County,Ekalakala Ward,Ekalakala Health Centre,PqsRn07KCKv,Ekalakala Health Centre,11995,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,23
Kenya,Machakos County,Masinga Sub County,Ekalakala Ward,Ekalakala Health Centre,PqsRn07KCKv,Ekalakala Health Centre,11995,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,12
Kenya,Vihiga County,Luanda Sub County,Luanda Township Ward,Ekamanji Dispensary,uco8xXZcBc8,Ekamanji Dispensary,15868,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,1
Kenya,Kakamega County,Khwisero Sub County,Kisa Central Ward,Ekambuli Health Centre,W1S8ml7ActI,Ekambuli Health Centre,20673,,DaNcGZnkclz,MOH 731 Start ART_15-19 (F) HV03-021,Y18_HV03-021,1
Kenya,Kakamega County,Khwisero Sub County,Kisa Central Ward,Ekambuli Health Centre,W1S8ml7ActI,Ekambuli Health Centre,20673,,K59f8nZ5vhy,MOH 731 Start ART_20-24(M) HV03-022,Y18_HV03-022,2
Kenya,Kakamega County,Khwisero Sub County,Kisa Central Ward,Ekambuli Health Centre,W1S8ml7ActI,Ekambuli Health Centre,20673,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,11
Kenya,Kakamega County,Khwisero Sub County,Kisa Central Ward,Ekambuli Health Centre,W1S8ml7ActI,Ekambuli Health Centre,20673,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,3
Kenya,Nyamira County,Nyamira North Sub County,Ekerenyo Ward,Ekerenyo Sub-District Hospital,hYlQ9bF0BNY,Ekerenyo Sub-District Hospital,13540,,DaNcGZnkclz,MOH 731 Start ART_15-19 (F) HV03-021,Y18_HV03-021,2
Kenya,Nyamira County,Nyamira North Sub County,Ekerenyo Ward,Ekerenyo Sub-District Hospital,hYlQ9bF0BNY,Ekerenyo Sub-District Hospital,13540,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,6
Kenya,Nyamira County,Nyamira North Sub County,Ekerenyo Ward,Ekerenyo Sub-District Hospital,hYlQ9bF0BNY,Ekerenyo Sub-District Hospital,13540,,K59f8nZ5vhy,MOH 731 Start ART_20-24(M) HV03-022,Y18_HV03-022,1
Kenya,Nyamira County,Nyamira North Sub County,Ekerenyo Ward,Ekerenyo Sub-District Hospital,hYlQ9bF0BNY,Ekerenyo Sub-District Hospital,13540,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,39
Kenya,Nyamira County,Nyamira North Sub County,Ekerenyo Ward,Ekerenyo Sub-District Hospital,hYlQ9bF0BNY,Ekerenyo Sub-District Hospital,13540,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,15
Kenya,Kisii County,Bonchari Sub County,Bomorenda Ward,Ekerubo Dispensary,o2cCZrctDcB,Ekerubo Dispensary,16422,,DaNcGZnkclz,MOH 731 Start ART_15-19 (F) HV03-021,Y18_HV03-021,3
Kenya,Kisii County,Bonchari Sub County,Bomorenda Ward,Ekerubo Dispensary,o2cCZrctDcB,Ekerubo Dispensary,16422,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,1
Kenya,Kisii County,Bonchari Sub County,Bomorenda Ward,Ekerubo Dispensary,o2cCZrctDcB,Ekerubo Dispensary,16422,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,4
Kenya,Kisii County,Nyaribari Masaba Sub County,Ichuni Ward,Ekerubo Health Centre (Masaba South),Y2yFkbKm7zR,Ekerubo Health Centre (Masaba South),13541,,Hbc2qRi0U5x,MOH 731 Start ART_1-9 HV03-017,Y18_HV03-017,3
Kenya,Kisii County,Nyaribari Masaba Sub County,Ichuni Ward,Ekerubo Health Centre (Masaba South),Y2yFkbKm7zR,Ekerubo Health Centre (Masaba South),13541,,DaNcGZnkclz,MOH 731 Start ART_15-19 (F) HV03-021,Y18_HV03-021,2
