orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,dataid,dataname,datacode,Total
Kenya,Kakamega County,Malava Sub County,West Kabras Ward,Imbiakalo Dispensary,z3XPCm6Ssp3,Imbiakalo Dispensary,15901,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,5
Kenya,Kakamega County,Malava Sub County,West Kabras Ward,Imbiakalo Dispensary,z3XPCm6Ssp3,Imbiakalo Dispensary,15901,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,3
Kenya,Kajiado County,Loitokitok Sub County,Imbrikani/Eselelnkei Ward,Imbirikani Sub county Hospital,CHV0rH9hpGA,Imbirikani Sub county Hospital,19108,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,1
Kenya,Kajiado County,Loitokitok Sub County,Imbrikani/Eselelnkei Ward,Imbirikani Sub county Hospital,CHV0rH9hpGA,Imbirikani Sub county Hospital,19108,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,2
Kenya,Kiambu County,Thika Town Sub County,Gatuanyaga Ward,Immaculate Heart of Mary Hospital,Ez2eGQ08d9R,Immaculate Heart of Mary Hospital,10349,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,1
Kenya,Kajiado County,Loitokitok Sub County,Entonet/Lenkism Ward,Immurtot Health Centre,TqbJEX1FuGA,Immurtot Health Centre,14573,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,6
Kenya,Kajiado County,Loitokitok Sub County,Entonet/Lenkism Ward,Immurtot Health Centre,TqbJEX1FuGA,Immurtot Health Centre,14573,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,3
Kenya,Kakamega County,Ikolomani Sub County,Idakho North Ward,Imulama Dispensary,rVLDPAPrFsC,Imulama Dispensary,16481,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,2
Kenya,Kakamega County,Matungu Sub County,Koyonzo Ward,Indangalasia Dispensary,FqsoLjbSI9A,Indangalasia Dispensary,17929,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,2
Kenya,Kakamega County,Matungu Sub County,Koyonzo Ward,Indangalasia Dispensary,FqsoLjbSI9A,Indangalasia Dispensary,17929,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,4
Kenya,Nakuru County,Nakuru West Sub County,London Ward,Industrial Area Dispensary,d01gae2jWRL,Industrial Area Dispensary,14575,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,12
Kenya,Nakuru County,Nakuru West Sub County,London Ward,Industrial Area Dispensary,d01gae2jWRL,Industrial Area Dispensary,14575,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,8
Kenya,Nakuru County,Nakuru West Sub County,Kapkures Ward,Ingobor Dispensary,KTjEN2sNrfH,Ingobor Dispensary,25050,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,1
Kenya,Kakamega County,Shinyalu Sub County,Isukha North Ward,Ingolomosio Dispensary,YNcCVkkuWim,Ingolomosio Dispensary,21891,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,1
Kenya,Narok County,Narok East Sub County,Suswa Ward,Inkoirienito Dispensary,mkNBcYMAbpp,Inkoirienito Dispensary,16329,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,1
Kenya,Siaya County,Gem Sub County,North Gem Ward,Inuka Hospital & Maternity Home,NJ9UDodbyoQ,Inuka Hospital & Maternity Home,13618,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,10
Kenya,Siaya County,Gem Sub County,North Gem Ward,Inuka Hospital & Maternity Home,NJ9UDodbyoQ,Inuka Hospital & Maternity Home,13618,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,2
Kenya,Vihiga County,Sabatia Sub County,North Maragoli Ward,Inyali Dispensary,rI8R5Xp4mez,Inyali Dispensary,15903,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,3
Kenya,Vihiga County,Sabatia Sub County,North Maragoli Ward,Inyali Dispensary,rI8R5Xp4mez,Inyali Dispensary,15903,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,1
Kenya,Kitui County,Kitui East Sub County,Zombe/Mwitika Ward,Inyuu Health Centre,dkMPYVAjhuZ,Inyuu Health Centre,12091,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,4
Kenya,Nairobi County,Kamukunji Sub County,Airbase Ward,IOM Wellness Clinic,y8Mv4FOBkUn,IOM Wellness Clinic,19471,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,11
Kenya,Nairobi County,Kamukunji Sub County,Airbase Ward,IOM Wellness Clinic,y8Mv4FOBkUn,IOM Wellness Clinic,19471,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,3
Kenya,Vihiga County,Emuhaya Sub County,West Bunyore Ward,Ipali Health Centre,Xm3UkkgGu65,Ipali Health Centre,15904,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,18
Kenya,Vihiga County,Emuhaya Sub County,West Bunyore Ward,Ipali Health Centre,Xm3UkkgGu65,Ipali Health Centre,15904,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,8
Kenya,Migori County,Kuria West Sub County,Nyanmosense/Komosoko Ward,Iraha Dispensary,cdSguOsrorH,Iraha Dispensary,13619,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,2
Kenya,Kakamega County,Butere Sub County,Marama West Ward,Iranda Health Centre,XGZfxVpbX5c,Iranda Health Centre,18939,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,1
Kenya,Kakamega County,Butere Sub County,Marama West Ward,Iranda Health Centre,XGZfxVpbX5c,Iranda Health Centre,18939,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,3
Kenya,Kisii County,Kitutu Chache South Sub County,Nyakoe Ward,Iranda Sub-County Referral Hospital,Ww8j3aByxSP,Iranda Sub-County Referral Hospital,13620,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,11
Kenya,Kisii County,Kitutu Chache South Sub County,Nyakoe Ward,Iranda Sub-County Referral Hospital,Ww8j3aByxSP,Iranda Sub-County Referral Hospital,13620,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,4
Kenya,Kajiado County,Kajiado Central Sub County,Matapato North Ward,Irmarba Dispensary,OAp4qUq33DM,Irmarba Dispensary,21430,Off Namanga RD far Interior,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,1
Kenya,Bomet County,Bomet East Sub County,Merigi Ward,Irwaga Health Centre,uKxxqdzRPJ9,Irwaga Health Centre,14580,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,5
Kenya,Kisii County,Bonchari Sub County,Bomariba Ward,Isamwera Dispensary,omj3gtbrF22,Isamwera Dispensary,16425,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,3
Kenya,Migori County,Kuria West Sub County,Isibania Ward,Isebania Sub County Hospital,gFC5kCFDDqG,Isebania Sub County Hospital,13625,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,56
Kenya,Migori County,Kuria West Sub County,Isibania Ward,Isebania Sub County Hospital,gFC5kCFDDqG,Isebania Sub County Hospital,13625,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,12
Kenya,Kisii County,Kitutu Chache North Sub County,Monyerero Ward,Isecha Health Centre,bCCU0zxqG0E,Isecha Health Centre,13623,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,6
Kenya,Kisii County,Kitutu Chache North Sub County,Monyerero Ward,Isecha Health Centre,bCCU0zxqG0E,Isecha Health Centre,13623,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,3
Kenya,Embu County,Mbeere North Sub County,Evurore Ward,Ishiara Sub-District Hospital,kgwPDqMydjo,Ishiara Sub-District Hospital,16464,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,6
Kenya,Embu County,Mbeere North Sub County,Evurore Ward,Ishiara Sub-District Hospital,kgwPDqMydjo,Ishiara Sub-District Hospital,16464,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,1
Kenya,Migori County,Kuria West Sub County,Nyanmosense/Komosoko Ward,Isibania Mission Health Centre,wKoJ3NCXobv,Isibania Mission Health Centre,13624,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,4
Kenya,Migori County,Kuria West Sub County,Nyanmosense/Komosoko Ward,Isibania Mission Health Centre,wKoJ3NCXobv,Isibania Mission Health Centre,13624,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,2
Kenya,Kajiado County,Loitokitok Sub County,Imbrikani/Eselelnkei Ward,Isinet Health Centre,xbZUlr9VgCK,Isinet Health Centre,14581,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,5
Kenya,Kajiado County,Loitokitok Sub County,Imbrikani/Eselelnkei Ward,Isinet Health Centre,xbZUlr9VgCK,Isinet Health Centre,14581,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,2
Kenya,Kajiado County,Kajiado East Sub County,Kaputiei North Ward,Isinya Health Centre,zDGztuhkhx7,Isinya Health Centre,14582,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,28
Kenya,Kajiado County,Kajiado East Sub County,Kaputiei North Ward,Isinya Health Centre,zDGztuhkhx7,Isinya Health Centre,14582,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,14
Kenya,Isiolo County,Isiolo Sub County,Wabera Ward,Isiolo District Hospital,qiW2KOBj6AN,Isiolo District Hospital,12094,Level 4 ( Tier 3),lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,45
Kenya,Isiolo County,Isiolo Sub County,Wabera Ward,Isiolo District Hospital,qiW2KOBj6AN,Isiolo District Hospital,12094,Level 4 ( Tier 3),WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,23
Kenya,Nyeri County,Kieni East Sub County,Kabaru Ward,Island Farms Health Centre,FA8zVLtGdHQ,Island Farms Health Centre,10355,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,3
Kenya,Nyeri County,Kieni East Sub County,Kabaru Ward,Island Farms Health Centre,FA8zVLtGdHQ,Island Farms Health Centre,10355,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,1
Kenya,Nyamira County,Borabu Sub County,Esise Ward,Isoge Health Centre,aqfZGfHVbn2,Isoge Health Centre,13626,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,2
Kenya,Kakamega County,Lurambi Sub County,Butsotso South Ward,Isumba Dispensary,Wmm9bP13tUz,Isumba Dispensary,19991,Shibuli Bukura Road Branch left the bridge to Isumba,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,1
Kenya,Kakamega County,Lurambi Sub County,Butsotso South Ward,Isumba Dispensary,Wmm9bP13tUz,Isumba Dispensary,19991,Shibuli Bukura Road Branch left the bridge to Isumba,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,1
Kenya,Embu County,Manyatta Sub County,Mbeti North Ward,Itabua Police Dispensary,nbefyj7ir2a,Itabua Police Dispensary,12095,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,1
Kenya,Vihiga County,Sabatia Sub County,Lyaduywa/Izava Ward,Itando Mission of Hope and Health Centre,bT0xdjSkCSV,Itando Mission of Hope and Health Centre,18512,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,3
Kenya,Nakuru County,Naivasha Sub County,Mai Mahiu Ward,ITARC Kenya Limited(Naivasha),iL2iba7ppjk,ITARC Kenya Limited(Naivasha),25215,Medical Clinic,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,1
Kenya,Nakuru County,Naivasha Sub County,Mai Mahiu Ward,ITARC Kenya Limited(Naivasha),iL2iba7ppjk,ITARC Kenya Limited(Naivasha),25215,Medical Clinic,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,1
Kenya,Bomet County,Chepalungu Sub County,Nyangores Ward,Itembe Dispensary,D5gyEB6g8G9,Itembe Dispensary,14585,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,3
Kenya,Bomet County,Chepalungu Sub County,Nyangores Ward,Itembe Dispensary,D5gyEB6g8G9,Itembe Dispensary,14585,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,3
Kenya,Elgeyo Marakwet County,Keiyo North Sub County,Tambach Ward,Iten County Referral Hospital,Q5AJ6hof4bq,Iten County Referral Hospital,14586,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,26
Kenya,Elgeyo Marakwet County,Keiyo North Sub County,Tambach Ward,Iten County Referral Hospital,Q5AJ6hof4bq,Iten County Referral Hospital,14586,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,9
Kenya,Kakamega County,Matungu Sub County,Koyonzo Ward,Itete Dispensary,DnoqaWqpOTa,Itete Dispensary,25720,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,1
Kenya,Machakos County,Kathiani Sub County,Lower Kaewa/Kaani Ward,Ithaeni Dispensary,N6QKL5g4WvL,Ithaeni Dispensary,12096,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,4
Kenya,Muranga County,Ithanga Sub County,Ithanga Ward,Ithanga Health Centre,w6so9GSaap0,Ithanga Health Centre,10357,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,11
Kenya,Muranga County,Ithanga Sub County,Ithanga Ward,Ithanga Health Centre,w6so9GSaap0,Ithanga Health Centre,10357,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,10
Kenya,Nyeri County,Mathira West Sub County,Ruguru Ward,Itiati Dispensary,GWyiedUwAyx,Itiati Dispensary,10360,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,2
Kenya,Kisii County,Bobasi Sub County,Nyacheki Ward,Itibo Eramani Dispensary,TK5G8AnqHxV,Itibo Eramani Dispensary,13627,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,1
Kenya,Nyamira County,Nyamira North Sub County,Itibo Ward,Itibo Mission Health Centre,BB8Fv5gv7SE,Itibo Mission Health Centre,13628,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,3
Kenya,Embu County,Manyatta Sub County,Gaturi North Ward,Itonguri Dispensary,ALeD6cEDPpJ,Itonguri Dispensary,21109,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,1
Kenya,Makueni County,Kilome Sub County,Kima Kiu/Kalanzoni Ward,Itumbule Health centre,zrKMjzUOZov,Itumbule Health centre,17241,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,2
Kenya,Machakos County,Masinga Sub County,Ekalakala Ward,Itunduimuni Health Centre,yUt0nmg89LB,Itunduimuni Health Centre,12101,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,3
Kenya,Machakos County,Masinga Sub County,Ekalakala Ward,Itunduimuni Health Centre,yUt0nmg89LB,Itunduimuni Health Centre,12101,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,3
Kenya,Machakos County,Masinga Sub County,Kivaa Ward,Iuuma Dispensary,jQB1cLLFmMu,Iuuma Dispensary,12103,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,1
Kenya,Machakos County,Masinga Sub County,Kivaa Ward,Iuuma Dispensary,jQB1cLLFmMu,Iuuma Dispensary,12103,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,1
Kenya,Kakamega County,Shinyalu Sub County,Murhanda Ward,Ivochio Dispensary,iw6A6nx6ugM,Ivochio Dispensary,21089,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,2
Kenya,Kakamega County,Lugari Sub County,Mautuma Ward,Ivona Wayside Clinic,WiLq3ZTB8kR,Ivona Wayside Clinic,15905,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,2
Kenya,Kisii County,Bonchari Sub County,Riana Ward,Iyabe Sub County Hospital,oCSNlBnL6p2,Iyabe Sub County Hospital,13631,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,13
Kenya,Kisii County,Bonchari Sub County,Riana Ward,Iyabe Sub County Hospital,oCSNlBnL6p2,Iyabe Sub County Hospital,13631,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,14
Kenya,Kisii County,Bomachoge Borabu Sub County,Bombaba Borabu Ward,Jab Medical Centre,dNhLXXx560y,Jab Medical Centre,24685,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,1
Kenya,Uasin Gishu County,Soy Sub County,Moi's Bridge Ward,Jabali Dispensary,XcbncmhqZZS,Jabali Dispensary,17222,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,5
Kenya,Uasin Gishu County,Soy Sub County,Moi's Bridge Ward,Jabali Dispensary,XcbncmhqZZS,Jabali Dispensary,17222,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,1
Kenya,Kiambu County,Kiambu Town Sub County,Township Ward,Jacaranda Maternity (Kiamumbi),vcS6HzKzyBG,Jacaranda Maternity (Kiamumbi),20403,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,15
Kenya,Kiambu County,Kiambu Town Sub County,Township Ward,Jacaranda Maternity (Kiamumbi),vcS6HzKzyBG,Jacaranda Maternity (Kiamumbi),20403,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,6
Kenya,Kericho County,Kipkelion East Sub County,Londiani Ward,Jagoror Dispensary,ytfKWdbuXdl,Jagoror Dispensary,14588,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,1
Kenya,Nairobi County,Makadara Sub County,Harambee Ward,Jamaa Mission Hospital,FvG8gxqqOvf,Jamaa Mission Hospital,12984,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,2
Kenya,Mombasa County,Nyali Sub County,Kongowea Ward,Jambo Medical Clinic,HwRb5Ackqm4,Jambo Medical Clinic,11425,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,3
Kenya,Mombasa County,Nyali Sub County,Kongowea Ward,Jambo Medical Clinic,HwRb5Ackqm4,Jambo Medical Clinic,11425,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,2
Kenya,Nyeri County,Mathira East Sub County,Karatina Town Ward,Jamii Hospital,dZqf3vmMjm0,Jamii Hospital,10368,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,1
Kenya,Nairobi County,Embakasi South Sub County,Kwa Njenga Ward,Jamii Medical Clinic (Mukuru),vYLDQuit7QN,Jamii Medical Clinic (Mukuru),19446,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,2
Kenya,Machakos County,Mwala Sub County,Mbiuni Ward,Jamii Medical Clinic (Mwala),et67lpNreq1,Jamii Medical Clinic (Mwala),12108,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,2
Kenya,Kericho County,Belgut Sub County,Chaik Ward,Jamji Dispensary,i5xqkKYKNci,Jamji Dispensary,14592,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,3
Kenya,Homa Bay County,Rangwe Sub County,Kochia Ward,Janeiro Nursing Home,a8sU1OkbQd2,Janeiro Nursing Home,21135,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,11
Kenya,Homa Bay County,Rangwe Sub County,Kochia Ward,Janeiro Nursing Home,a8sU1OkbQd2,Janeiro Nursing Home,21135,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,6
Kenya,Kisumu County,Kisumu Central Sub County,Kondele Ward,Jaramogi Oginga Odinga Teaching & Referral Hospital,UZlFjPJGpjz,Jaramogi Oginga Odinga Teaching & Referral Hospital,13939,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,222
Kenya,Kisumu County,Kisumu Central Sub County,Kondele Ward,Jaramogi Oginga Odinga Teaching & Referral Hospital,UZlFjPJGpjz,Jaramogi Oginga Odinga Teaching & Referral Hospital,13939,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,32
Kenya,Kilifi County,Ganze Sub County,Jaribuni Ward,Jaribuni Dispensary,O9iiqr06g3S,Jaribuni Dispensary,11430,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,4
Kenya,Kilifi County,Ganze Sub County,Jaribuni Ward,Jaribuni Dispensary,O9iiqr06g3S,Jaribuni Dispensary,11430,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,1
Kenya,Siaya County,Ugenya Sub County,North Ugenya Ward,Jera Dispensary,JM72QVwNQhk,Jera Dispensary,13634,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,12
Kenya,Nairobi County,Makadara Sub County,Harambee Ward,Jericho Health Centre,XN6yIZhe3bj,Jericho Health Centre,12988,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,21
Kenya,Nairobi County,Makadara Sub County,Harambee Ward,Jericho Health Centre,XN6yIZhe3bj,Jericho Health Centre,12988,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,6
Kenya,Nairobi County,Embakasi West Sub County,Kariobangi South Ward,Jerusalem Clinic,tH4jWfv5j99,Jerusalem Clinic,12989,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,8
Kenya,Nairobi County,Embakasi West Sub County,Kariobangi South Ward,Jerusalem Clinic,tH4jWfv5j99,Jerusalem Clinic,12989,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,4
Kenya,Migori County,Awendo Sub County,North Sakwa Ward,Jevros Clinic,naa6PTuNZM4,Jevros Clinic,13635,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,3
Kenya,Kilifi County,Kaloleni Sub County,Kaloleni Ward,Jibana Sub District Hospital,kZ1VUENMMCn,Jibana Sub District Hospital,11432,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,1
Kenya,Kilifi County,Malindi Sub County,Jilore Ward,Jilore Dispensary,zaTjgZjfqxe,Jilore Dispensary,11433,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,1
Kenya,Kilifi County,Kilifi North Sub County,Watamu Ward,Jimba Dispensary,ZEnaTQlPYZK,Jimba Dispensary,22766,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,2
Kenya,Kiambu County,Juja Sub County,Juja Ward,JKUAT Hospital,INawALMkXAS,JKUAT Hospital,10378,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,9
Kenya,Nyandarua County,Olkalou Sub County,Rurii Ward,JM Kariuki County Memorial Hospital (Olkalou),SiFad15yKhZ,JM Kariuki County Memorial Hospital (Olkalou),10916,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,37
Kenya,Nyandarua County,Olkalou Sub County,Rurii Ward,JM Kariuki County Memorial Hospital (Olkalou),SiFad15yKhZ,JM Kariuki County Memorial Hospital (Olkalou),10916,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,6
Kenya,Kisii County,Bomachoge Borabu Sub County,Bokimonge Ward,Jodams Medical maternity Clinic (Kenyenya),RBuEslQ9VB2,Jodams Medical maternity Clinic (Kenyenya),17677,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,1
Kenya,Homa Bay County,Rangwe Sub County,East Gem Ward,Johpas Clinic,tiI9qrpW3VL,Johpas Clinic,13636,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,4
Kenya,Vihiga County,Hamisi Sub County,Shiru Ward,Joint Partner Medical Clinic,QMHy1WuUYtI,Joint Partner Medical Clinic,16455,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,2
Kenya,Mombasa County,Jomvu Sub County,Jomvu Kuu Ward,Jomvu Kuu (MCM) Dispensary,ttlDLtD7gUI,Jomvu Kuu (MCM) Dispensary,11437,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,1
Kenya,Mombasa County,Jomvu Sub County,Jomvu Kuu Ward,Jomvu Kuu (MCM) Dispensary,ttlDLtD7gUI,Jomvu Kuu (MCM) Dispensary,11437,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,2
Kenya,Mombasa County,Jomvu Sub County,Jomvu Kuu Ward,Jomvu Model Health Centre,MP8fPGLlphd,Jomvu Model Health Centre,11436,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,19
Kenya,Mombasa County,Jomvu Sub County,Jomvu Kuu Ward,Jomvu Model Health Centre,MP8fPGLlphd,Jomvu Model Health Centre,11436,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,11
Kenya,Mombasa County,Kisauni Sub County,Mtopanga Ward,Jordan Medical Clinic,yZv0nIvtuNa,Jordan Medical Clinic,11439,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,1
Kenya,Kirinyaga County,Kirinyaga East Sub County,Ngariama Ward,Joshua Mbai Memorial Dispensary,ucwNnIOkK0Y,Joshua Mbai Memorial Dispensary,10379,Githure shopping centre,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,1
