orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,organisationunitid,organisationunitname,organisationunitcode,dataid,dataname,datacode,Total
Kenya,Siaya County,Alego Usonga Sub County,Central Alego Ward,Boro Dispensary,xHviPII2Tc3,Boro Dispensary,13513,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,11
Kenya,Siaya County,Alego Usonga Sub County,Central Alego Ward,Boro Dispensary,xHviPII2Tc3,Boro Dispensary,13513,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,6
Kenya,Nyamira County,Nyamira Sub County,Bogichora Ward,Bosiango Health Centre,mZ5dBUXvXqh,Bosiango Health Centre,13514,du5RMT3aecB,MOH 731 Positive_1-9 HV01-17,Y18_HV01-17,1
Kenya,Nyamira County,Nyamira Sub County,Bogichora Ward,Bosiango Health Centre,mZ5dBUXvXqh,Bosiango Health Centre,13514,xMNhnyu7vm1,MOH 731 Positive_15-19(F) HV01-11,Y22_HV01-11,1
Kenya,Nyamira County,Nyamira Sub County,Bogichora Ward,Bosiango Health Centre,mZ5dBUXvXqh,Bosiango Health Centre,13514,oCFXmpol7D8,MOH 731 Positive_20-24(F) HV01-13,Y22_HV01-13,2
Kenya,Nyamira County,Nyamira Sub County,Bogichora Ward,Bosiango Health Centre,mZ5dBUXvXqh,Bosiango Health Centre,13514,F9OR49Lc1aR,MOH 731 Positive_20-24(M) HV01-12,Y18_HV01-22,1
Kenya,Nyamira County,Nyamira Sub County,Bogichora Ward,Bosiango Health Centre,mZ5dBUXvXqh,Bosiango Health Centre,13514,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,9
Kenya,Nyamira County,Nyamira Sub County,Bogichora Ward,Bosiango Health Centre,mZ5dBUXvXqh,Bosiango Health Centre,13514,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,4
Kenya,Makueni County,Makueni Sub County,Wote Ward,Bosnia Dispensary,yP0DK96nb8x,Bosnia Dispensary,23019,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,2
Kenya,Kisii County,Kitutu Chache South Sub County,Kitutu Central Ward,Bosongo Hospital,BqUnGQlOdeK,Bosongo Hospital,13515,oCFXmpol7D8,MOH 731 Positive_20-24(F) HV01-13,Y22_HV01-13,1
Kenya,Kisii County,Kitutu Chache South Sub County,Kitutu Central Ward,Bosongo Hospital,BqUnGQlOdeK,Bosongo Hospital,13515,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,8
Kenya,Kisii County,Kitutu Chache South Sub County,Kitutu Central Ward,Bosongo Hospital,BqUnGQlOdeK,Bosongo Hospital,13515,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,2
Kenya,Vihiga County,Hamisi Sub County,Tambua Ward,Boyani Dispensary,Yk6aPsR7nng,Boyani Dispensary,15809,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,3
Kenya,Kilifi County,Rabai Sub County,Rabai/Kisurutini Ward,Boyani Dispensary,GLk4cYMihXI,Boyani Dispensary,24108,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,1
Kenya,Nairobi County,Roysambu Sub County,Kahawa West Ward,Bridging Out-Patient,nsF2xje8PQl,Bridging Out-Patient,19405,oCFXmpol7D8,MOH 731 Positive_20-24(F) HV01-13,Y22_HV01-13,1
Kenya,Nairobi County,Roysambu Sub County,Kahawa West Ward,Bridging Out-Patient,nsF2xje8PQl,Bridging Out-Patient,19405,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,12
Kenya,Nairobi County,Roysambu Sub County,Kahawa West Ward,Bridging Out-Patient,nsF2xje8PQl,Bridging Out-Patient,19405,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,5
Kenya,Meru County,Igembe North Sub County,Antubetwe Kiongo Ward,Bright Medical Clinic,Fmimhs0Y0ch,Bright Medical Clinic,11954,xMNhnyu7vm1,MOH 731 Positive_15-19(F) HV01-11,Y22_HV01-11,1
Kenya,Meru County,Igembe North Sub County,Antubetwe Kiongo Ward,Bright Medical Clinic,Fmimhs0Y0ch,Bright Medical Clinic,11954,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,1
Kenya,Nairobi County,Embakasi East Sub County,Embakasi Ward,Bristal Park Hospital,ypIztvPg8bq,Bristal Park Hospital,18271,du5RMT3aecB,MOH 731 Positive_1-9 HV01-17,Y18_HV01-17,1
Kenya,Nairobi County,Embakasi East Sub County,Embakasi Ward,Bristal Park Hospital,ypIztvPg8bq,Bristal Park Hospital,18271,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,5
Kenya,Nairobi County,Embakasi East Sub County,Embakasi Ward,Bristal Park Hospital,ypIztvPg8bq,Bristal Park Hospital,18271,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,5
Kenya,Nairobi County,Embakasi East Sub County,Utawala Ward,Bristol Park Hospital Utawala,l65XDsgPPFM,Bristol Park Hospital Utawala,23399,oCFXmpol7D8,MOH 731 Positive_20-24(F) HV01-13,Y22_HV01-13,2
Kenya,Nairobi County,Embakasi East Sub County,Utawala Ward,Bristol Park Hospital Utawala,l65XDsgPPFM,Bristol Park Hospital Utawala,23399,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,2
Kenya,Nairobi County,Embakasi East Sub County,Utawala Ward,Bristol Park Hospital Utawala,l65XDsgPPFM,Bristol Park Hospital Utawala,23399,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,1
Kenya,Nyandarua County,Oljoroorok Sub County,Gatimu Ward,Brook of Cherith Medical and Nutrition Centre,SvaPz4Uj4DE,Brook of Cherith Medical and Nutrition Centre,26703,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,1
Kenya,Nairobi County,Embakasi North Sub County,Dandora Area Iv Ward,Brother Andre Medial Centre,X43Tf1LIRXh,Brother Andre Medial Centre,12887,xMNhnyu7vm1,MOH 731 Positive_15-19(F) HV01-11,Y22_HV01-11,1
Kenya,Nairobi County,Embakasi North Sub County,Dandora Area Iv Ward,Brother Andre Medial Centre,X43Tf1LIRXh,Brother Andre Medial Centre,12887,oCFXmpol7D8,MOH 731 Positive_20-24(F) HV01-13,Y22_HV01-13,2
Kenya,Nairobi County,Embakasi North Sub County,Dandora Area Iv Ward,Brother Andre Medial Centre,X43Tf1LIRXh,Brother Andre Medial Centre,12887,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,14
Kenya,Nairobi County,Embakasi North Sub County,Dandora Area Iv Ward,Brother Andre Medial Centre,X43Tf1LIRXh,Brother Andre Medial Centre,12887,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,9
Kenya,Trans Nzoia County,Kiminini Sub County,Nabiswa Ward,Brown's Memorial Medical Centre,dOLz6UrYS9o,Brown's Memorial Medical Centre,18750,oCFXmpol7D8,MOH 731 Positive_20-24(F) HV01-13,Y22_HV01-13,3
Kenya,Trans Nzoia County,Kiminini Sub County,Nabiswa Ward,Brown's Memorial Medical Centre,dOLz6UrYS9o,Brown's Memorial Medical Centre,18750,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,8
Kenya,Trans Nzoia County,Kiminini Sub County,Nabiswa Ward,Brown's Memorial Medical Centre,dOLz6UrYS9o,Brown's Memorial Medical Centre,18750,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,4
Kenya,Kakamega County,Navakholo Sub County,Bunyala Central Ward,Buchangu Dispensary,WYaAkILOP16,Buchangu Dispensary,15810,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,1
Kenya,Busia County,Bunyala Sub County,Bunyala North Ward,Budalangi Dispensary,Y1wbtycY0V8,Budalangi Dispensary,15811,du5RMT3aecB,MOH 731 Positive_1-9 HV01-17,Y18_HV01-17,2
Kenya,Busia County,Bunyala Sub County,Bunyala North Ward,Budalangi Dispensary,Y1wbtycY0V8,Budalangi Dispensary,15811,xMNhnyu7vm1,MOH 731 Positive_15-19(F) HV01-11,Y22_HV01-11,1
Kenya,Busia County,Bunyala Sub County,Bunyala North Ward,Budalangi Dispensary,Y1wbtycY0V8,Budalangi Dispensary,15811,oCFXmpol7D8,MOH 731 Positive_20-24(F) HV01-13,Y22_HV01-13,3
Kenya,Busia County,Bunyala Sub County,Bunyala North Ward,Budalangi Dispensary,Y1wbtycY0V8,Budalangi Dispensary,15811,F9OR49Lc1aR,MOH 731 Positive_20-24(M) HV01-12,Y18_HV01-22,1
Kenya,Busia County,Bunyala Sub County,Bunyala North Ward,Budalangi Dispensary,Y1wbtycY0V8,Budalangi Dispensary,15811,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,13
Kenya,Busia County,Bunyala Sub County,Bunyala North Ward,Budalangi Dispensary,Y1wbtycY0V8,Budalangi Dispensary,15811,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,7
Kenya,Kakamega County,Navakholo Sub County,Bunyala West Ward,Budonga Dispensary,gl9nmj6WvWP,Budonga Dispensary,15812,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,1
Kenya,Busia County,Samia Sub County,Ageng'a Nanguba Ward,Buduta Dispensary,wPsUQXK6ynT,Buduta Dispensary,15813,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,3
Kenya,Busia County,Samia Sub County,Ageng'a Nanguba Ward,Buduta Dispensary,wPsUQXK6ynT,Buduta Dispensary,15813,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,2
Kenya,Vihiga County,Vihiga Sub County,Central Maragoli Ward,Bugamangi Dispensary,LFwsHgAoh20,Bugamangi Dispensary,15814,xMNhnyu7vm1,MOH 731 Positive_15-19(F) HV01-11,Y22_HV01-11,1
Kenya,Vihiga County,Vihiga Sub County,Central Maragoli Ward,Bugamangi Dispensary,LFwsHgAoh20,Bugamangi Dispensary,15814,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,10
Kenya,Vihiga County,Vihiga Sub County,Central Maragoli Ward,Bugamangi Dispensary,LFwsHgAoh20,Bugamangi Dispensary,15814,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,3
Kenya,Taita Taveta County,Voi Sub County,Kasigau Ward,Bughuta Health Centre,eZjUr1BHgQw,Bughuta Health Centre,11262,du5RMT3aecB,MOH 731 Positive_1-9 HV01-17,Y18_HV01-17,1
Kenya,Taita Taveta County,Voi Sub County,Kasigau Ward,Bughuta Health Centre,eZjUr1BHgQw,Bughuta Health Centre,11262,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,3
Kenya,Taita Taveta County,Voi Sub County,Kasigau Ward,Bughuta Health Centre,eZjUr1BHgQw,Bughuta Health Centre,11262,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,3
Kenya,Vihiga County,Sabatia Sub County,Busali Ward,Bugina Health Centre,gkvsBoZvbH1,Bugina Health Centre,15815,xMNhnyu7vm1,MOH 731 Positive_15-19(F) HV01-11,Y22_HV01-11,3
Kenya,Vihiga County,Sabatia Sub County,Busali Ward,Bugina Health Centre,gkvsBoZvbH1,Bugina Health Centre,15815,oCFXmpol7D8,MOH 731 Positive_20-24(F) HV01-13,Y22_HV01-13,1
Kenya,Vihiga County,Sabatia Sub County,Busali Ward,Bugina Health Centre,gkvsBoZvbH1,Bugina Health Centre,15815,F9OR49Lc1aR,MOH 731 Positive_20-24(M) HV01-12,Y18_HV01-22,1
Kenya,Vihiga County,Sabatia Sub County,Busali Ward,Bugina Health Centre,gkvsBoZvbH1,Bugina Health Centre,15815,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,7
Kenya,Vihiga County,Sabatia Sub County,Busali Ward,Bugina Health Centre,gkvsBoZvbH1,Bugina Health Centre,15815,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,2
Kenya,Migori County,Kuria West Sub County,Tagare Ward,Bugumbe Health Centre,OQUMus9IsA1,Bugumbe Health Centre,13517,du5RMT3aecB,MOH 731 Positive_1-9 HV01-17,Y18_HV01-17,3
Kenya,Migori County,Kuria West Sub County,Tagare Ward,Bugumbe Health Centre,OQUMus9IsA1,Bugumbe Health Centre,13517,wu0ITFRjUzF,MOH 731 Positive_10-14(F) HV01-09,Y22_HV01-09,1
Kenya,Migori County,Kuria West Sub County,Tagare Ward,Bugumbe Health Centre,OQUMus9IsA1,Bugumbe Health Centre,13517,D9YwtS6RhQ1,MOH 731 Positive_10-14(M) HV01-08,Y22_HV01-08,1
Kenya,Migori County,Kuria West Sub County,Tagare Ward,Bugumbe Health Centre,OQUMus9IsA1,Bugumbe Health Centre,13517,xMNhnyu7vm1,MOH 731 Positive_15-19(F) HV01-11,Y22_HV01-11,3
Kenya,Migori County,Kuria West Sub County,Tagare Ward,Bugumbe Health Centre,OQUMus9IsA1,Bugumbe Health Centre,13517,oCFXmpol7D8,MOH 731 Positive_20-24(F) HV01-13,Y22_HV01-13,5
Kenya,Migori County,Kuria West Sub County,Tagare Ward,Bugumbe Health Centre,OQUMus9IsA1,Bugumbe Health Centre,13517,F9OR49Lc1aR,MOH 731 Positive_20-24(M) HV01-12,Y18_HV01-22,1
Kenya,Migori County,Kuria West Sub County,Tagare Ward,Bugumbe Health Centre,OQUMus9IsA1,Bugumbe Health Centre,13517,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,24
Kenya,Migori County,Kuria West Sub County,Tagare Ward,Bugumbe Health Centre,OQUMus9IsA1,Bugumbe Health Centre,13517,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,12
Kenya,Busia County,Butula Sub County,Marachi West Ward,Bujumba Mission Dispensary,f6lzICIxrKU,Bujumba Mission Dispensary,15816,oCFXmpol7D8,MOH 731 Positive_20-24(F) HV01-13,Y22_HV01-13,1
Kenya,Busia County,Butula Sub County,Marachi West Ward,Bujumba Mission Dispensary,f6lzICIxrKU,Bujumba Mission Dispensary,15816,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,2
Kenya,Busia County,Matayos Sub County,Bukhayo West Ward,Bukalama Dispensary,Qwv7vHBFvMl,Bukalama Dispensary,17156,oCFXmpol7D8,MOH 731 Positive_20-24(F) HV01-13,Y22_HV01-13,1
Kenya,Busia County,Matayos Sub County,Bukhayo West Ward,Bukalama Dispensary,Qwv7vHBFvMl,Bukalama Dispensary,17156,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,1
Kenya,Busia County,Matayos Sub County,Bukhayo West Ward,Bukalama Dispensary,Qwv7vHBFvMl,Bukalama Dispensary,17156,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,1
Kenya,Kakamega County,Mumias West Sub County,Etenje Ward,Bukaya Health Centre,ndBnE6yUjoy,Bukaya Health Centre,15817,du5RMT3aecB,MOH 731 Positive_1-9 HV01-17,Y18_HV01-17,1
Kenya,Kakamega County,Mumias West Sub County,Etenje Ward,Bukaya Health Centre,ndBnE6yUjoy,Bukaya Health Centre,15817,wu0ITFRjUzF,MOH 731 Positive_10-14(F) HV01-09,Y22_HV01-09,1
Kenya,Kakamega County,Mumias West Sub County,Etenje Ward,Bukaya Health Centre,ndBnE6yUjoy,Bukaya Health Centre,15817,xMNhnyu7vm1,MOH 731 Positive_15-19(F) HV01-11,Y22_HV01-11,4
Kenya,Kakamega County,Mumias West Sub County,Etenje Ward,Bukaya Health Centre,ndBnE6yUjoy,Bukaya Health Centre,15817,F9OR49Lc1aR,MOH 731 Positive_20-24(M) HV01-12,Y18_HV01-22,1
Kenya,Kakamega County,Mumias West Sub County,Etenje Ward,Bukaya Health Centre,ndBnE6yUjoy,Bukaya Health Centre,15817,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,17
Kenya,Kakamega County,Mumias West Sub County,Etenje Ward,Bukaya Health Centre,ndBnE6yUjoy,Bukaya Health Centre,15817,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,7
Kenya,Bungoma County,Kanduyi Sub County,Bukembe East Ward,Bukembe Dispensary,lSB8vsporuH,Bukembe Dispensary,15819,xMNhnyu7vm1,MOH 731 Positive_15-19(F) HV01-11,Y22_HV01-11,2
Kenya,Bungoma County,Kanduyi Sub County,Bukembe East Ward,Bukembe Dispensary,lSB8vsporuH,Bukembe Dispensary,15819,oCFXmpol7D8,MOH 731 Positive_20-24(F) HV01-13,Y22_HV01-13,7
Kenya,Bungoma County,Kanduyi Sub County,Bukembe East Ward,Bukembe Dispensary,lSB8vsporuH,Bukembe Dispensary,15819,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,30
Kenya,Bungoma County,Kanduyi Sub County,Bukembe East Ward,Bukembe Dispensary,lSB8vsporuH,Bukembe Dispensary,15819,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,5
Kenya,Busia County,Butula Sub County,Marachi Central Ward,Bukhalalire Dispensary,ZmTIzgrOjed,Bukhalalire Dispensary,17158,xMNhnyu7vm1,MOH 731 Positive_15-19(F) HV01-11,Y22_HV01-11,1
Kenya,Busia County,Butula Sub County,Marachi Central Ward,Bukhalalire Dispensary,ZmTIzgrOjed,Bukhalalire Dispensary,17158,oCFXmpol7D8,MOH 731 Positive_20-24(F) HV01-13,Y22_HV01-13,4
Kenya,Busia County,Butula Sub County,Marachi Central Ward,Bukhalalire Dispensary,ZmTIzgrOjed,Bukhalalire Dispensary,17158,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,3
Kenya,Busia County,Butula Sub County,Marachi Central Ward,Bukhalalire Dispensary,ZmTIzgrOjed,Bukhalalire Dispensary,17158,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,3
Kenya,Bungoma County,Sirisia Sub County,Lwandanyi Ward,Bukokholo Dispensary,IyKvH0rBqjM,Bukokholo Dispensary,22500,xMNhnyu7vm1,MOH 731 Positive_15-19(F) HV01-11,Y22_HV01-11,1
Kenya,Bungoma County,Sirisia Sub County,Lwandanyi Ward,Bukokholo Dispensary,IyKvH0rBqjM,Bukokholo Dispensary,22500,oCFXmpol7D8,MOH 731 Positive_20-24(F) HV01-13,Y22_HV01-13,1
Kenya,Bungoma County,Sirisia Sub County,Lwandanyi Ward,Bukokholo Dispensary,IyKvH0rBqjM,Bukokholo Dispensary,22500,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,1
Kenya,Kakamega County,Lurambi Sub County,Butsotso South Ward,Bukura Health Centre,wcM6pww7h2a,Bukura Health Centre,15820,du5RMT3aecB,MOH 731 Positive_1-9 HV01-17,Y18_HV01-17,2
Kenya,Kakamega County,Lurambi Sub County,Butsotso South Ward,Bukura Health Centre,wcM6pww7h2a,Bukura Health Centre,15820,D9YwtS6RhQ1,MOH 731 Positive_10-14(M) HV01-08,Y22_HV01-08,1
Kenya,Kakamega County,Lurambi Sub County,Butsotso South Ward,Bukura Health Centre,wcM6pww7h2a,Bukura Health Centre,15820,oCFXmpol7D8,MOH 731 Positive_20-24(F) HV01-13,Y22_HV01-13,3
Kenya,Kakamega County,Lurambi Sub County,Butsotso South Ward,Bukura Health Centre,wcM6pww7h2a,Bukura Health Centre,15820,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,13
Kenya,Kakamega County,Lurambi Sub County,Butsotso South Ward,Bukura Health Centre,wcM6pww7h2a,Bukura Health Centre,15820,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,5
Kenya,Kakamega County,Matungu Sub County,Kholera Ward,Bulimbo Medical Services,rsHWjc6AdRi,Bulimbo Medical Services,30482,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,2
Kenya,Kakamega County,Matungu Sub County,Kholera Ward,Bulimbo Medical Services,rsHWjc6AdRi,Bulimbo Medical Services,30482,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,2
Kenya,Bungoma County,Kanduyi Sub County,West Sang'alo Ward,Bulondo Dispensary,VIFQ1jyMX4e,Bulondo Dispensary,15821,wu0ITFRjUzF,MOH 731 Positive_10-14(F) HV01-09,Y22_HV01-09,1
Kenya,Bungoma County,Kanduyi Sub County,West Sang'alo Ward,Bulondo Dispensary,VIFQ1jyMX4e,Bulondo Dispensary,15821,xMNhnyu7vm1,MOH 731 Positive_15-19(F) HV01-11,Y22_HV01-11,1
Kenya,Bungoma County,Kanduyi Sub County,West Sang'alo Ward,Bulondo Dispensary,VIFQ1jyMX4e,Bulondo Dispensary,15821,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,1
Kenya,Kakamega County,Butere Sub County,Marama West Ward,Bululwe Dispensary,xc5Gf81YH48,Bululwe Dispensary,25831,xMNhnyu7vm1,MOH 731 Positive_15-19(F) HV01-11,Y22_HV01-11,1
Kenya,Kakamega County,Butere Sub County,Marama West Ward,Bululwe Dispensary,xc5Gf81YH48,Bululwe Dispensary,25831,oCFXmpol7D8,MOH 731 Positive_20-24(F) HV01-13,Y22_HV01-13,1
Kenya,Kakamega County,Butere Sub County,Marama West Ward,Bululwe Dispensary,xc5Gf81YH48,Bululwe Dispensary,25831,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,2
Kenya,Busia County,Bunyala Sub County,Bunyala South Ward,Bulwani Dispensary,tlqVHieBeZo,Bulwani Dispensary,15822,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,1
Kenya,Busia County,Butula Sub County,Marachi West Ward,Bumala A Health Centre,aMTxgqDmizK,Bumala A Health Centre,15823,du5RMT3aecB,MOH 731 Positive_1-9 HV01-17,Y18_HV01-17,4
Kenya,Busia County,Butula Sub County,Marachi West Ward,Bumala A Health Centre,aMTxgqDmizK,Bumala A Health Centre,15823,xMNhnyu7vm1,MOH 731 Positive_15-19(F) HV01-11,Y22_HV01-11,2
Kenya,Busia County,Butula Sub County,Marachi West Ward,Bumala A Health Centre,aMTxgqDmizK,Bumala A Health Centre,15823,oCFXmpol7D8,MOH 731 Positive_20-24(F) HV01-13,Y22_HV01-13,3
Kenya,Busia County,Butula Sub County,Marachi West Ward,Bumala A Health Centre,aMTxgqDmizK,Bumala A Health Centre,15823,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,37
Kenya,Busia County,Butula Sub County,Marachi West Ward,Bumala A Health Centre,aMTxgqDmizK,Bumala A Health Centre,15823,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,27
Kenya,Busia County,Butula Sub County,Marachi East Ward,Bumala B Health Centre,nuEpF1eboYN,Bumala B Health Centre,15824,du5RMT3aecB,MOH 731 Positive_1-9 HV01-17,Y18_HV01-17,1
Kenya,Busia County,Butula Sub County,Marachi East Ward,Bumala B Health Centre,nuEpF1eboYN,Bumala B Health Centre,15824,D9YwtS6RhQ1,MOH 731 Positive_10-14(M) HV01-08,Y22_HV01-08,1
Kenya,Busia County,Butula Sub County,Marachi East Ward,Bumala B Health Centre,nuEpF1eboYN,Bumala B Health Centre,15824,xMNhnyu7vm1,MOH 731 Positive_15-19(F) HV01-11,Y22_HV01-11,1
Kenya,Busia County,Butula Sub County,Marachi East Ward,Bumala B Health Centre,nuEpF1eboYN,Bumala B Health Centre,15824,oCFXmpol7D8,MOH 731 Positive_20-24(F) HV01-13,Y22_HV01-13,3
Kenya,Busia County,Butula Sub County,Marachi East Ward,Bumala B Health Centre,nuEpF1eboYN,Bumala B Health Centre,15824,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,18
Kenya,Busia County,Butula Sub County,Marachi East Ward,Bumala B Health Centre,nuEpF1eboYN,Bumala B Health Centre,15824,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,11
Kenya,Bungoma County,Bumula Sub County,Bumula Ward,Bumula Sub County Hospital,Gci6fQrejup,Bumula Sub County Hospital,15825,du5RMT3aecB,MOH 731 Positive_1-9 HV01-17,Y18_HV01-17,1
Kenya,Bungoma County,Bumula Sub County,Bumula Ward,Bumula Sub County Hospital,Gci6fQrejup,Bumula Sub County Hospital,15825,wu0ITFRjUzF,MOH 731 Positive_10-14(F) HV01-09,Y22_HV01-09,1
Kenya,Bungoma County,Bumula Sub County,Bumula Ward,Bumula Sub County Hospital,Gci6fQrejup,Bumula Sub County Hospital,15825,xMNhnyu7vm1,MOH 731 Positive_15-19(F) HV01-11,Y22_HV01-11,4
Kenya,Bungoma County,Bumula Sub County,Bumula Ward,Bumula Sub County Hospital,Gci6fQrejup,Bumula Sub County Hospital,15825,oCFXmpol7D8,MOH 731 Positive_20-24(F) HV01-13,Y22_HV01-13,5
Kenya,Bungoma County,Bumula Sub County,Bumula Ward,Bumula Sub County Hospital,Gci6fQrejup,Bumula Sub County Hospital,15825,F9OR49Lc1aR,MOH 731 Positive_20-24(M) HV01-12,Y18_HV01-22,1
Kenya,Bungoma County,Bumula Sub County,Bumula Ward,Bumula Sub County Hospital,Gci6fQrejup,Bumula Sub County Hospital,15825,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,25
Kenya,Bungoma County,Bumula Sub County,Bumula Ward,Bumula Sub County Hospital,Gci6fQrejup,Bumula Sub County Hospital,15825,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,12
Kenya,Busia County,Butula Sub County,Marachi Central Ward,Bumutiru Dispensary,mSjyGBo4Rqu,Bumutiru Dispensary,15826,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,5
Kenya,Busia County,Butula Sub County,Marachi Central Ward,Bumutiru Dispensary,mSjyGBo4Rqu,Bumutiru Dispensary,15826,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,1
Kenya,Kisumu County,Nyando Sub County,Ahero Ward,Bunde Health Centre,OaksTvWzoaf,Bunde Health Centre,13518,du5RMT3aecB,MOH 731 Positive_1-9 HV01-17,Y18_HV01-17,1
Kenya,Kisumu County,Nyando Sub County,Ahero Ward,Bunde Health Centre,OaksTvWzoaf,Bunde Health Centre,13518,oCFXmpol7D8,MOH 731 Positive_20-24(F) HV01-13,Y22_HV01-13,3
Kenya,Kisumu County,Nyando Sub County,Ahero Ward,Bunde Health Centre,OaksTvWzoaf,Bunde Health Centre,13518,F9OR49Lc1aR,MOH 731 Positive_20-24(M) HV01-12,Y18_HV01-22,2
Kenya,Kisumu County,Nyando Sub County,Ahero Ward,Bunde Health Centre,OaksTvWzoaf,Bunde Health Centre,13518,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,11
Kenya,Kisumu County,Nyando Sub County,Ahero Ward,Bunde Health Centre,OaksTvWzoaf,Bunde Health Centre,13518,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,8
