organisationunitid,organisationunitname,organisationunitcode,dataid,dataname,datacode,Total
qvpYnC3UQ7z,Njiru Health Centre,13126,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,115
gLkdFvweeSd,Njukini Health Centre,11718,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,4
ZI9lvyYBr5M,Nkararo Health Centre,15362,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,65
gwbTbvxajf1,Nkareta Dispensary,15363,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,1
gCRidS1x9ty,North Kinangop Catholic Hospital,10887,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,47
X1yVDlbUksD,North Star Alliance Clinic,17511,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,10
atkeK7ODMj3,North Star Alliance VCT,18599,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,18
SezKPZmA70j,North-Lake Rocco Medical Centre,15489,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,8
RIkWpTnkvwq,Noset Maisha House,26911,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,7
qzp1rXyNKFL,Nthongoni Sub County Hospital,12676,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,5
xt2lltkTLza,Ntimaru Sub County Hospital,13858,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,13
Imf8ZJofDZe,Ntulele Health Centre,15367,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,1
duh1uCn73Ys,Nuu Sub County Hospital,12681,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,12
T4fYNeKF5gb,Nyabondo Mission Hospital,13864,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,22
Fu2ibdRJ8on,Nyadenda Health Centre,13870,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,3
nKDcsLqOt81,Nyadhi Dispensary,17535,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,7
HIEDhEPPVCE,Nyagoro Health Centre,13875,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,2
NETZipsOma4,Nyaguda Health Center,13877,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,31
jO55LWzNxCv,Nyahera Sub County Hospital,13880,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,41
dAPS3WNKy1K,Nyahururu District Hospital,10890,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,177
ffLvCT7DuPc,Nyakach County Hospital,13921,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,13
J3865NY4ur6,Nyakongo health Centre,13884,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,11
Mh62QGkagBb,Nyakweri Dispensary,18420,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,4
uMzpY2vfUnF,Nyalenda Health Centre,13887,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,2
H2Cpb3vTyOe,Nyalgosi Dispensary,13889,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,3
wUU4WZrUUgK,Nyalkinyi Health Centre,16986,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,3
bSJkg11sPh7,Nyalunya Health Centre,13890,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,35
o8IOlvEXsMe,Nyamaiya Health Centre,13894,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,9
UMheUvXia9d,Nyamanga Dispensary (Nyatike),13896,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,7
NDFVW6VFCnE,Nyamaraga Sub County Hospital,13897,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,24
jYceYXy2rBf,Nyamarimba Sub County Hospital,13899,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,19
pJP2SYBe0bB,Nyamasare Dispensary,13900,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,4
hCKwhDpkvbP,Nyambare Dispensary,19867,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,6
q0HFYe46rHe,Nyambare Health Centre,13904,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,3
hKvUlAHlVJx,Nyamira County Refferal Hospital,13912,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,10
Fb6QnAUP1Gf,Nyamonye Mission Dispensary,13914,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,3
I6DBNeGDKjI,Nyamrisra Health Centre,13915,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,6
EKgRy3CAlod,Nyamusi Sub-County Hospital,13916,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,17
mvhjOGeHZbK,Nyandago Koweru Dispensary,13919,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,4
okma2mhy9sc,Nyandiwa Level IV Hospital,13920,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,146
C3hcs594UwF,Nyang'oma Mission Health Centre,13929,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,30
Fiw6j6VJOPf,Nyang'oma Sub County Hospital,13928,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,56
bNpQPT4CPfW,Nyangajo Dispensary,20172,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,26
gdjJjF3h8HT,Nyangande Sub County Hospital,13923,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,66
WggQjuiAZV8,Nyangu Dispensary,13930,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,26
vlWTrWMtRy1,Nyaoga Community Dispensary,16876,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,12
sAMKlirWAu6,Nyarongi Dispensary,13940,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,3
MTG9Ipne1mz,Nyatike Health Centre,13945,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,2
LTEjZkZzujG,Nyatoto Health Centre,13946,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,2
Oy12OVa3NVS,Nyawara Health Centre,13947,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,3
JjIbDDg4pZ6,Nyawawa Health Centre,19863,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,20
e8KbBUYLOqY,Nyeri Provincial General Hospital (PGH),10903,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,8
EddKiEXCXSD,Nyeri Town Health Centre,10905,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,1
rBpHuIapB7j,Nzangathi Health Centre,16992,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,1
ECUmBSfN6ag,Nzeveni Health Centre,12692,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,4
CmRdI5qiyot,Nziu Health Centre,12693,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,65
RyX8hu8ORWW,Nzoia Medical Centre,18111,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,1
Pkek2ZB6Gt3,Nzoia Sugar Dispensary,16085,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,4
ypf1YaWOACO,Oasis Specialist Hospital,20619,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,17
NymjRjDIu9W,Obalwanda Health Centre,13950,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,11
Na35MAIiedG,Obanga Health Centre,13951,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,7
h1pTdChUk1h,Obekai Dispensary,16087,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,1
mifeiXAkWps,Ober Kabuoch Dispensary,13952,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,4
JVl5vd8v985,Ober Kamoth Sub County Hospital,13954,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,25
vtSyjpamKrj,Ober Level 4 Hospital,13953,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,35
sxMelmjaLmt,Oboch Dispensary,13955,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,1
sjhSrlzV4w6,Obumba Dispensary,13956,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,22
VBp82lP8VqD,Obunga Health Centre,13957,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,73
rpUTHHEQGUC,Obuya Health Centre,19866,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,2
FBo2ApNsBge,Obwanda Health Centre,13958,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,18
EzccfHE7VSe,Obware Dispensary,20568,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,7
NTd90mu0tB5,Ochude Dispensary,16420,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,2
RPdnWtp0vRd,Ochuna Dispensary,13959,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,12
OnMW8Kn4YDf,Ogada Health Centre,13960,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,21
pnLsN07Qaut,Ogande Dispensary,13962,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,30
LYauDwfdLGf,Ogen Dispensary,13965,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,30
JNXlOJYD4Z2,Ogongo Sub-County Hospital,13967,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,60
Q5GF0n7TnBZ,Ogra Health Centre,13968,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,20
Oh2bAGRnSwV,Ogwedhi Health Centre,13969,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,20
xSUP8uKu35W,Ojola Sub County Hospital,13971,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,6
BPUDPYELno3,Okiki Amayo Health Centre,13972,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,9
Ma6T0CLHZnh,Okok Dispensary,16259,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,14
kWww1M8MQU0,Ol-Jorai Health Center,15406,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,1
zTlKBhagpJY,Olando Dispensary,13974,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,3
FIDsgV3ezn0,Olasi Dispensary,13975,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,22
gYDBnsFssH6,Olasi Dispensary (Nyando),13976,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,2
ZqmBdrwI59g,Olborosat Dispensary,10911,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,1
n4rUR8alV2I,Olkoroi Dispensary,15411,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,5
dxZgFuOryf4,Olmoran Health Centre,15417,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,4
oiAvsFTAUta,Ololua Dispensary,17799,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,43
xGTMrXGuKGB,Ololulunga Sub County Hospital,15423,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,6
MWyN3Yj2cNo,Olposimoru Dispensary,15431,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,4
a6ZP7RjG0JA,Olps Clinic,13977,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,40
T8zNY6153DF,Oltepesi Dispensary,15434,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,1
fC39oEywEQk,Ombek Health Centre,13978,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,15
FpS8TixqWn4,Ombo Kowiti Dispensary,17039,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,1
OWLIOQ1qkOt,Omboga Dispensary,13980,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,4
leauT4PYfDm,Omiro Health Centre,13981,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,11
ttfohow6fXP,Oneno Health Centre,16985,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,9
sGJFe2O78NO,Ong'amo Dispensary,18892,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,1
RW8fKrzu1Ka,Ong'ielo Model Health Centre,13987,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,2
nTGZm5lNyzY,Ongata Rongai Sub County Hospital,15440,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,75
ImG6wgclN06,Ongo Sub County Hospital,13989,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,2
salniVCl5mw,Ontulili Health Centre,12700,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,32
bDWpyLyczKC,Onyinjo Dispensary,17173,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,20
OlwzlLibvzd,Onyuongo Dispensary,20209,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,28
zeG49V2oKJ1,Opapla Health Centre,13990,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,17
Abx1zrqutJ6,Oriang (SDA) Health Centre,16284,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,14
IDjYKFT9aaF,Oriang Kanyadwera Dispensary,18422,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,11
Btt2n49zIB0,Oriang' Alwala Dispensary,18086,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,16
WdXqR4s4oYz,Oridi Health Center,16767,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,5
sV3U6vesQah,Ortum Mission Hospital,15446,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,34
cZQlPWrhosA,Oruba Nursing and Maternity Home,13993,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,3
LWoO0Z47tGZ,Osieko Dispensary,17680,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,95
G4FemD36hGF,Osingo Dispensary,13996,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,9
K7MbyOwY6BH,Otange Dispensary,18877,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,30
V6P9Brv9LmO,Otati Dispensary,13999,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,21
AoO1uzcsLs0,Othaya Sub County Hospital,10922,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,43
hpkiX97MN3B,Othoch Rakuom Dispensary,14001,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,6
HIbQsMgPQm0,Othoro Sub County Hospital,14003,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,4
tEu5VkVwaK7,Our Lady of Lourdes Mutomo Hospital,12604,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,11
SEvEw5XSNVr,Our Lady Of Mercy Mission Hospital,22859,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,5
SuTFIa79qA7,Outspan Hospital,10924,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,1
xHrYMm0ZsQu,Ouya Dispensary,14005,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,2
WV0WSrN5Wki,Oyani (SDA) Dispensary,14008,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,35
EVf9vo84kFZ,Oyani Sub County Hospital,14009,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,28
PNrZ6dCwfLs,Oyuma Dispensary (Rachuonyo),17852,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,3
qJwEgqDnkAC,Pala Health Centre,14011,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,9
kuBecESrd0Y,Pala Masogo Health Centre,19859,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,18
iBuAKaM0WO2,Pand Pieri Community Dispensary,14012,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,73
ybNHUZ8G4xz,Pap Kodero Health Centre,14013,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,34
udyfhz4XKDn,Patanisho Maternity and Nursing Home,12977,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,12
XgnBT8Pug4r,PCEA Chogoria Hospital,11970,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,65
ghygCp0yjh3,PCEA Kasasule Dispensary,12205,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,5
IoqOztEzEQu,Pedo Dispensary,18725,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,16
z3nMgma1Kt1,Piny Owacho Dispensary,17343,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,9
krlkd35ayXK,Pioneer Health Centre,15463,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,1676
RpW4L3sZsvi,Plateau Hospital,15464,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,138
fyLoVZ0U7xq,Police Line Dispensary (Garissa),13420,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,1
WcObK0U8pXU,Ponge Dispensary (Mbita),14016,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,7
PtapijBoEPe,Ponge Health Center,14015,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,6
I1uyMohbaUS,Pongwe/Kidimu Dispensary,23132,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,6
pOzVvOXQ6TL,Port Florence Hospital,14017,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,43
K6JHRvs7bAu,Port Reitz Sub County Hospital,11740,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,27
vqZ76KANEWN,Port Victoria Hospital,16091,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,269
FyjYtKZUM2s,Prison Dispensary,15470,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,10
LSjjW2Uph1L,Pstc Health Centre,13153,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,5
qNJkz8G7pfV,Pumwani Majengo Dispensary,13155,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,104
DAfqnwB2Uhh,Pumwani Maternity Hospital,13156,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,448
bejbJuEmJLP,Rabar Health Centre,14018,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,3
xHpOSfsb09z,Rabuor Sub County Hospital,14020,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,72
Psa3nl6S4SK,Rachuonyo County Hospital,14022,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,80
ICsoiQdDS5P,Radiant Pangani Hospital,13158,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,13
szk9vzhrYeY,Radienya Dispensary,18722,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,25
JcrbB7yUiAC,Radier Dispensary,14023,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,11
AqD7UCCUGCh,Rae Dispensary,14024,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,25
herb1i8XqBx,Rafiki Health Centre,22624,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,72
ILrXVyvqFwX,Raganga Health Centre,14025,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,4
mRPHsiYtXeO,Rageng'ni Dispensary,14026,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,3
mbaB7dMts46,Ragwe Dispensary,18530,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,9
Sff6o7mHUJD,Railways Dispensary,15478,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,32
uNfRv08L7NJ,Railways Dispensary (Kisumu),14027,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,41
iM48NtgCfPO,Railways Dispensary (Mombasa),18211,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,24
vyIRQtMwS3K,Rambula Dispensary,16789,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,26
I12ueCqFUQG,Ramula Health Centre,14030,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,7
tKxiY0VjNrr,Randago Dispensary,17521,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,10
yLorzTZpbmc,Randung' Health Centre,14031,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,15
I2z6MT7pHrX,Ranen (SDA) Dispensary,14032,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,3
ytVjSxVQbQ2,Rangala Health Centre,14033,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,38
qoY3GWB320k,Rangwe (SDA) Dispensary,14035,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,24
o8qbdITAWcU,Rangwe Sub-County Hospital,14036,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,4
CHWDHwHN1da,Rariw Health Centre,14038,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,28
PyZLFJ4lYf1,Raruowa Health Centre,14039,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,6
aTQwZSIIxPA,Ratta Health Centre,14040,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,2
AR90M96SiBF,Reach out Centre Trust,22287,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,25
xqt007n8SIT,Reale Hospital Clinic,18983,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,13
jC5xoC8BnPT,Regaol Barnabas Medical Centre,14102,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,5
UZUsQXKij1U,Rekeke Model Health Centre,17114,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,3
rsvp3dkcgmQ,Remba Dispensary,17593,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,82
OzMYgsrBB3L,Reuben Health Centre,13173,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,6
KT4sSoTeXAm,Rhodes Chest Clinic,13163,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,7
PduUv9FH59L,Riana Health Centre,14045,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,5
g8H5Hr3A1QX,Riat Dispensary (Migori),14047,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,9
UAANSI2ssxg,Ribe Dispensary,11756,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,42
ueSbUJtjGM9,Ringiti Dispensary,17710,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,56
Ot3j6QXURjV,Riokindo Health Centre,14052,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,4
ZyVu64QtPyq,Riotanchi Health Centre,14054,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,4
GOxptySBE5j,Riruta Hospital,13165,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,13
xOk8BwV5Uta,Rodi Health Centre,14057,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,5
Bq9L3QREUFy,Roka Maweni Dispensary,11758,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,1
EumBiY0A93D,Rombo Health Centre,15490,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,257
KV7mZo1P75i,Rongo Sub County Hospital,14058,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,9
G2SApeuVqIS,Royal Medical Hospital and Maternity Home Limited,14061,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,10
QtLL3zPlb1l,RTC Medical Centre,21648,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,23
MEh9RhjHr40,Ruai (EDARP) Clinic,13169,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,51
fNVYEyxjawL,Ruaraka Dispensary,13172,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,11
d62fP00Szyv,Ruiru Sub-County Hospital,10973,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,117
