facility,ward,subcounty,county,Datim_Facility_UID,DATIM_Disag_ID,DATIM_Disag_Name,datim_data,,,,,
Matuga Dispensary,Waa Ng'ombeni Ward,Matuga Sub County,Kwale County,AAySPhRh46o,Yf1BiWq71NE,15+ | Female,1,8.61824E-07,,,,
Matuga Dispensary,Waa Ng'ombeni Ward,Matuga Sub County,Kwale County,AAySPhRh46o,Yf1BiWq71NE,15+ | Female,3,2.58547E-06,,,,
Matuga Dispensary,Waa Ng'ombeni Ward,Matuga Sub County,Kwale County,AAySPhRh46o,zHSL7ATXJib,<15 | Male,2,1.72365E-06,,,,
Matuga Dispensary,Waa Ng'ombeni Ward,Matuga Sub County,Kwale County,AAySPhRh46o,XX7hDj6iz0D,15+ | Male,10,8.61824E-06,,,,
Matuga Dispensary,Waa Ng'ombeni Ward,Matuga Sub County,Kwale County,AAySPhRh46o,uURluLqPIJ5,<15 | Unknown Sex,3,2.58547E-06,,,,
Matuga Dispensary,Waa Ng'ombeni Ward,Matuga Sub County,Kwale County,AAySPhRh46o,Yf1BiWq71NE,15+ | Female,15,1.29274E-05,,,,
Mt Kenya (ACK) Hospital,Kerugoya Ward,Kirinyaga Central Sub County,Kirinyaga County,SKbxmgcRaOi,Yf1BiWq71NE,15+ | Female,5,4.30912E-06,,,,
Mt Kenya (ACK) Hospital,Kerugoya Ward,Kirinyaga Central Sub County,Kirinyaga County,SKbxmgcRaOi,XX7hDj6iz0D,15+ | Male,3,2.58547E-06,,,,
Mt Kenya (ACK) Hospital,Kerugoya Ward,Kirinyaga Central Sub County,Kirinyaga County,SKbxmgcRaOi,Yf1BiWq71NE,15+ | Female,4,3.4473E-06,,,,
Mt Kenya (ACK) Hospital,Kerugoya Ward,Kirinyaga Central Sub County,Kirinyaga County,SKbxmgcRaOi,chrwpNxHlQQ,<15 | Female,4,3.4473E-06,,,,
Mt Kenya (ACK) Hospital,Kerugoya Ward,Kirinyaga Central Sub County,Kirinyaga County,SKbxmgcRaOi,zHSL7ATXJib,<15 | Male,2,1.72365E-06,,,,
Mt Kenya (ACK) Hospital,Kerugoya Ward,Kirinyaga Central Sub County,Kirinyaga County,SKbxmgcRaOi,XX7hDj6iz0D,15+ | Male,1,8.61824E-07,,,,
Mt Kenya (ACK) Hospital,Kerugoya Ward,Kirinyaga Central Sub County,Kirinyaga County,SKbxmgcRaOi,XX7hDj6iz0D,15+ | Male,128,0.000110313,,,,
Mt Kenya (ACK) Hospital,Kerugoya Ward,Kirinyaga Central Sub County,Kirinyaga County,SKbxmgcRaOi,uURluLqPIJ5,<15 | Unknown Sex,5,4.30912E-06,,,,
Mt Kenya (ACK) Hospital,Kerugoya Ward,Kirinyaga Central Sub County,Kirinyaga County,SKbxmgcRaOi,Yf1BiWq71NE,15+ | Female,260,0.000224074,,,,
Bethania Medical Centre,Elementaita Ward,Gilgil Sub County,Nakuru County,Av5RZUBBG8p,XX7hDj6iz0D,15+ | Male,1,8.61824E-07,,,,
Bethania Medical Centre,Elementaita Ward,Gilgil Sub County,Nakuru County,Av5RZUBBG8p,Yf1BiWq71NE,15+ | Female,11,9.48006E-06,,,,
Keringet Health Centre,Mnagei Ward,West Pokot Sub County,West Pokot County,KncEaHz1RZ2,Yf1BiWq71NE,15+ | Female,4,3.4473E-06,,,,
Keringet Health Centre,Mnagei Ward,West Pokot Sub County,West Pokot County,KncEaHz1RZ2,XX7hDj6iz0D,15+ | Male,1,8.61824E-07,,,,
Keringet Health Centre,Mnagei Ward,West Pokot Sub County,West Pokot County,KncEaHz1RZ2,Yf1BiWq71NE,15+ | Female,9,7.75641E-06,,,,
Keringet Health Centre,Mnagei Ward,West Pokot Sub County,West Pokot County,KncEaHz1RZ2,chrwpNxHlQQ,<15 | Female,7,6.03277E-06,,,,
Keringet Health Centre,Mnagei Ward,West Pokot Sub County,West Pokot County,KncEaHz1RZ2,zHSL7ATXJib,<15 | Male,3,2.58547E-06,,,,
Keringet Health Centre,Mnagei Ward,West Pokot Sub County,West Pokot County,KncEaHz1RZ2,XX7hDj6iz0D,15+ | Male,6,5.17094E-06,,,,
Keringet Health Centre,Mnagei Ward,West Pokot Sub County,West Pokot County,KncEaHz1RZ2,XX7hDj6iz0D,15+ | Male,32,2.75784E-05,,,,
Keringet Health Centre,Mnagei Ward,West Pokot Sub County,West Pokot County,KncEaHz1RZ2,uURluLqPIJ5,<15 | Unknown Sex,6,5.17094E-06,,,,
Keringet Health Centre,Mnagei Ward,West Pokot Sub County,West Pokot County,KncEaHz1RZ2,Yf1BiWq71NE,15+ | Female,82,7.06696E-05,,,,
Musibiriri Dispensary,Marachi East Ward,Butula Sub County,Busia County,nmT3c6J0qm6,Yf1BiWq71NE,15+ | Female,1,8.61824E-07,,,,
Musibiriri Dispensary,Marachi East Ward,Butula Sub County,Busia County,nmT3c6J0qm6,Yf1BiWq71NE,15+ | Female,6,5.17094E-06,,,,
Musibiriri Dispensary,Marachi East Ward,Butula Sub County,Busia County,nmT3c6J0qm6,XX7hDj6iz0D,15+ | Male,23,1.98219E-05,,,,
Musibiriri Dispensary,Marachi East Ward,Butula Sub County,Busia County,nmT3c6J0qm6,uURluLqPIJ5,<15 | Unknown Sex,9,7.75641E-06,,,,
Musibiriri Dispensary,Marachi East Ward,Butula Sub County,Busia County,nmT3c6J0qm6,Yf1BiWq71NE,15+ | Female,55,4.74003E-05,,,,
Sosera Health Centre,Nyamasibi Ward,Nyaribari Masaba Sub County,Kisii County,qKitYSh2f1t,Yf1BiWq71NE,15+ | Female,1,8.61824E-07,,,,
Sosera Health Centre,Nyamasibi Ward,Nyaribari Masaba Sub County,Kisii County,qKitYSh2f1t,Yf1BiWq71NE,15+ | Female,1,8.61824E-07,,,,
Sosera Health Centre,Nyamasibi Ward,Nyaribari Masaba Sub County,Kisii County,qKitYSh2f1t,chrwpNxHlQQ,<15 | Female,1,8.61824E-07,,,,
Sosera Health Centre,Nyamasibi Ward,Nyaribari Masaba Sub County,Kisii County,qKitYSh2f1t,zHSL7ATXJib,<15 | Male,3,2.58547E-06,,,,
Sosera Health Centre,Nyamasibi Ward,Nyaribari Masaba Sub County,Kisii County,qKitYSh2f1t,XX7hDj6iz0D,15+ | Male,1,8.61824E-07,,,,
Sosera Health Centre,Nyamasibi Ward,Nyaribari Masaba Sub County,Kisii County,qKitYSh2f1t,XX7hDj6iz0D,15+ | Male,22,1.89601E-05,,,,
Sosera Health Centre,Nyamasibi Ward,Nyaribari Masaba Sub County,Kisii County,qKitYSh2f1t,uURluLqPIJ5,<15 | Unknown Sex,4,3.4473E-06,,,,
Sosera Health Centre,Nyamasibi Ward,Nyaribari Masaba Sub County,Kisii County,qKitYSh2f1t,Yf1BiWq71NE,15+ | Female,33,2.84402E-05,,,,
Nyamusi Sub-District Hospital,Bokeira Ward,Nyamira North Sub County,Nyamira County,megebWvKXRt,Yf1BiWq71NE,15+ | Female,20,1.72365E-05,,,,
Nyamusi Sub-District Hospital,Bokeira Ward,Nyamira North Sub County,Nyamira County,megebWvKXRt,XX7hDj6iz0D,15+ | Male,8,6.89459E-06,,,,
Nyamusi Sub-District Hospital,Bokeira Ward,Nyamira North Sub County,Nyamira County,megebWvKXRt,Yf1BiWq71NE,15+ | Female,17,1.4651E-05,,,,
Nyamusi Sub-District Hospital,Bokeira Ward,Nyamira North Sub County,Nyamira County,megebWvKXRt,chrwpNxHlQQ,<15 | Female,6,5.17094E-06,,,,
Nyamusi Sub-District Hospital,Bokeira Ward,Nyamira North Sub County,Nyamira County,megebWvKXRt,zHSL7ATXJib,<15 | Male,9,7.75641E-06,,,,
Nyamusi Sub-District Hospital,Bokeira Ward,Nyamira North Sub County,Nyamira County,megebWvKXRt,XX7hDj6iz0D,15+ | Male,7,6.03277E-06,,,,
Nyamusi Sub-District Hospital,Bokeira Ward,Nyamira North Sub County,Nyamira County,megebWvKXRt,XX7hDj6iz0D,15+ | Male,154,0.000132721,,,,
Nyamusi Sub-District Hospital,Bokeira Ward,Nyamira North Sub County,Nyamira County,megebWvKXRt,uURluLqPIJ5,<15 | Unknown Sex,17,1.4651E-05,,,,
Nyamusi Sub-District Hospital,Bokeira Ward,Nyamira North Sub County,Nyamira County,megebWvKXRt,Yf1BiWq71NE,15+ | Female,293,0.000252514,,,,
Kivuli Dispensary,Riruta Ward,Dagoretti South Sub County,Nairobi County,r92jBgTCkAf,Yf1BiWq71NE,15+ | Female,2,1.72365E-06,,,,
Kivuli Dispensary,Riruta Ward,Dagoretti South Sub County,Nairobi County,r92jBgTCkAf,XX7hDj6iz0D,15+ | Male,2,1.72365E-06,,,,
Kivuli Dispensary,Riruta Ward,Dagoretti South Sub County,Nairobi County,r92jBgTCkAf,Yf1BiWq71NE,15+ | Female,14,1.20655E-05,,,,
Kivuli Dispensary,Riruta Ward,Dagoretti South Sub County,Nairobi County,r92jBgTCkAf,chrwpNxHlQQ,<15 | Female,1,8.61824E-07,,,,
Kivuli Dispensary,Riruta Ward,Dagoretti South Sub County,Nairobi County,r92jBgTCkAf,zHSL7ATXJib,<15 | Male,2,1.72365E-06,,,,
Kivuli Dispensary,Riruta Ward,Dagoretti South Sub County,Nairobi County,r92jBgTCkAf,XX7hDj6iz0D,15+ | Male,3,2.58547E-06,,,,
Kivuli Dispensary,Riruta Ward,Dagoretti South Sub County,Nairobi County,r92jBgTCkAf,XX7hDj6iz0D,15+ | Male,93,8.01496E-05,,,,
Kivuli Dispensary,Riruta Ward,Dagoretti South Sub County,Nairobi County,r92jBgTCkAf,uURluLqPIJ5,<15 | Unknown Sex,2,1.72365E-06,,,,
Kivuli Dispensary,Riruta Ward,Dagoretti South Sub County,Nairobi County,r92jBgTCkAf,Yf1BiWq71NE,15+ | Female,204,0.000175812,,,,
Kuvasali Health Centre,East Kabras Ward,Malava Sub County,Kakamega County,F86anlKYGLB,Yf1BiWq71NE,15+ | Female,3,2.58547E-06,,,,
Kuvasali Health Centre,East Kabras Ward,Malava Sub County,Kakamega County,F86anlKYGLB,XX7hDj6iz0D,15+ | Male,2,1.72365E-06,,,,
Kuvasali Health Centre,East Kabras Ward,Malava Sub County,Kakamega County,F86anlKYGLB,Yf1BiWq71NE,15+ | Female,5,4.30912E-06,,,,
Kuvasali Health Centre,East Kabras Ward,Malava Sub County,Kakamega County,F86anlKYGLB,chrwpNxHlQQ,<15 | Female,3,2.58547E-06,,,,
Kuvasali Health Centre,East Kabras Ward,Malava Sub County,Kakamega County,F86anlKYGLB,zHSL7ATXJib,<15 | Male,6,5.17094E-06,,,,
Kuvasali Health Centre,East Kabras Ward,Malava Sub County,Kakamega County,F86anlKYGLB,XX7hDj6iz0D,15+ | Male,1,8.61824E-07,,,,
Kuvasali Health Centre,East Kabras Ward,Malava Sub County,Kakamega County,F86anlKYGLB,XX7hDj6iz0D,15+ | Male,29,2.49929E-05,,,,
Kuvasali Health Centre,East Kabras Ward,Malava Sub County,Kakamega County,F86anlKYGLB,uURluLqPIJ5,<15 | Unknown Sex,3,2.58547E-06,,,,
Kuvasali Health Centre,East Kabras Ward,Malava Sub County,Kakamega County,F86anlKYGLB,Yf1BiWq71NE,15+ | Female,107,9.22151E-05,,,,
Muthara Sub-District Hospital,Muthara Ward,Tigania East Sub County,Meru County,M2ryogi5lVN,Yf1BiWq71NE,15+ | Female,12,1.03419E-05,,,,
Muthara Sub-District Hospital,Muthara Ward,Tigania East Sub County,Meru County,M2ryogi5lVN,XX7hDj6iz0D,15+ | Male,8,6.89459E-06,,,,
Muthara Sub-District Hospital,Muthara Ward,Tigania East Sub County,Meru County,M2ryogi5lVN,Yf1BiWq71NE,15+ | Female,18,1.55128E-05,,,,
Muthara Sub-District Hospital,Muthara Ward,Tigania East Sub County,Meru County,M2ryogi5lVN,chrwpNxHlQQ,<15 | Female,12,1.03419E-05,,,,
Muthara Sub-District Hospital,Muthara Ward,Tigania East Sub County,Meru County,M2ryogi5lVN,zHSL7ATXJib,<15 | Male,14,1.20655E-05,,,,
Muthara Sub-District Hospital,Muthara Ward,Tigania East Sub County,Meru County,M2ryogi5lVN,XX7hDj6iz0D,15+ | Male,12,1.03419E-05,,,,
Muthara Sub-District Hospital,Muthara Ward,Tigania East Sub County,Meru County,M2ryogi5lVN,XX7hDj6iz0D,15+ | Male,116,9.99716E-05,,,,
Muthara Sub-District Hospital,Muthara Ward,Tigania East Sub County,Meru County,M2ryogi5lVN,uURluLqPIJ5,<15 | Unknown Sex,16,1.37892E-05,,,,
Muthara Sub-District Hospital,Muthara Ward,Tigania East Sub County,Meru County,M2ryogi5lVN,Yf1BiWq71NE,15+ | Female,317,0.000273198,,,,
Sirakaru Dispensary,Naitiri/Kabuyefwe Ward,Tongaren Sub County,Bungoma County,e5DyaMFPIJU,Yf1BiWq71NE,15+ | Female,2,1.72365E-06,,,,
Sirakaru Dispensary,Naitiri/Kabuyefwe Ward,Tongaren Sub County,Bungoma County,e5DyaMFPIJU,Yf1BiWq71NE,15+ | Female,4,3.4473E-06,,,,
Sirakaru Dispensary,Naitiri/Kabuyefwe Ward,Tongaren Sub County,Bungoma County,e5DyaMFPIJU,chrwpNxHlQQ,<15 | Female,1,8.61824E-07,,,,
Sirakaru Dispensary,Naitiri/Kabuyefwe Ward,Tongaren Sub County,Bungoma County,e5DyaMFPIJU,XX7hDj6iz0D,15+ | Male,12,1.03419E-05,,,,
Sirakaru Dispensary,Naitiri/Kabuyefwe Ward,Tongaren Sub County,Bungoma County,e5DyaMFPIJU,uURluLqPIJ5,<15 | Unknown Sex,1,8.61824E-07,,,,
Sirakaru Dispensary,Naitiri/Kabuyefwe Ward,Tongaren Sub County,Bungoma County,e5DyaMFPIJU,Yf1BiWq71NE,15+ | Female,28,2.41311E-05,,,,
Kigumo Dispensary,Kyeni South Ward,Runyenjes Sub County,Embu County,d8O7IEVmHMb,Yf1BiWq71NE,15+ | Female,2,1.72365E-06,,,,
Kigumo Dispensary,Kyeni South Ward,Runyenjes Sub County,Embu County,d8O7IEVmHMb,chrwpNxHlQQ,<15 | Female,2,1.72365E-06,,,,
Kigumo Dispensary,Kyeni South Ward,Runyenjes Sub County,Embu County,d8O7IEVmHMb,XX7hDj6iz0D,15+ | Male,17,1.4651E-05,,,,
Kigumo Dispensary,Kyeni South Ward,Runyenjes Sub County,Embu County,d8O7IEVmHMb,uURluLqPIJ5,<15 | Unknown Sex,1,8.61824E-07,,,,
Kigumo Dispensary,Kyeni South Ward,Runyenjes Sub County,Embu County,d8O7IEVmHMb,Yf1BiWq71NE,15+ | Female,36,3.10257E-05,,,,
Rabai Rural Health Demonstration Centre,Rabai/Kisurutini Ward,Rabai Sub County,Kilifi County,lknP9oamHQ6,Yf1BiWq71NE,15+ | Female,9,7.75641E-06,,,,
Rabai Rural Health Demonstration Centre,Rabai/Kisurutini Ward,Rabai Sub County,Kilifi County,lknP9oamHQ6,XX7hDj6iz0D,15+ | Male,1,8.61824E-07,,,,
Rabai Rural Health Demonstration Centre,Rabai/Kisurutini Ward,Rabai Sub County,Kilifi County,lknP9oamHQ6,Yf1BiWq71NE,15+ | Female,16,1.37892E-05,,,,
Rabai Rural Health Demonstration Centre,Rabai/Kisurutini Ward,Rabai Sub County,Kilifi County,lknP9oamHQ6,chrwpNxHlQQ,<15 | Female,12,1.03419E-05,,,,
Rabai Rural Health Demonstration Centre,Rabai/Kisurutini Ward,Rabai Sub County,Kilifi County,lknP9oamHQ6,zHSL7ATXJib,<15 | Male,11,9.48006E-06,,,,
Rabai Rural Health Demonstration Centre,Rabai/Kisurutini Ward,Rabai Sub County,Kilifi County,lknP9oamHQ6,XX7hDj6iz0D,15+ | Male,4,3.4473E-06,,,,
Rabai Rural Health Demonstration Centre,Rabai/Kisurutini Ward,Rabai Sub County,Kilifi County,lknP9oamHQ6,XX7hDj6iz0D,15+ | Male,101,8.70442E-05,,,,
Rabai Rural Health Demonstration Centre,Rabai/Kisurutini Ward,Rabai Sub County,Kilifi County,lknP9oamHQ6,uURluLqPIJ5,<15 | Unknown Sex,25,2.15456E-05,,,,
Rabai Rural Health Demonstration Centre,Rabai/Kisurutini Ward,Rabai Sub County,Kilifi County,lknP9oamHQ6,Yf1BiWq71NE,15+ | Female,351,0.0003025,,,,
Mama Lucy Kibaki Hospital (Embakasi),Komarock Ward,Embakasi Central Sub County,Nairobi County,HdtFQO8Y58g,Yf1BiWq71NE,15+ | Female,29,2.49929E-05,,,,
Mama Lucy Kibaki Hospital (Embakasi),Komarock Ward,Embakasi Central Sub County,Nairobi County,HdtFQO8Y58g,XX7hDj6iz0D,15+ | Male,42,3.61966E-05,,,,
Mama Lucy Kibaki Hospital (Embakasi),Komarock Ward,Embakasi Central Sub County,Nairobi County,HdtFQO8Y58g,Yf1BiWq71NE,15+ | Female,126,0.00010859,,,,
Mama Lucy Kibaki Hospital (Embakasi),Komarock Ward,Embakasi Central Sub County,Nairobi County,HdtFQO8Y58g,chrwpNxHlQQ,<15 | Female,22,1.89601E-05,,,,
Mama Lucy Kibaki Hospital (Embakasi),Komarock Ward,Embakasi Central Sub County,Nairobi County,HdtFQO8Y58g,zHSL7ATXJib,<15 | Male,15,1.29274E-05,,,,
Mama Lucy Kibaki Hospital (Embakasi),Komarock Ward,Embakasi Central Sub County,Nairobi County,HdtFQO8Y58g,XX7hDj6iz0D,15+ | Male,16,1.37892E-05,,,,
Mama Lucy Kibaki Hospital (Embakasi),Komarock Ward,Embakasi Central Sub County,Nairobi County,HdtFQO8Y58g,XX7hDj6iz0D,15+ | Male,827,0.000712728,,,,
Mama Lucy Kibaki Hospital (Embakasi),Komarock Ward,Embakasi Central Sub County,Nairobi County,HdtFQO8Y58g,uURluLqPIJ5,<15 | Unknown Sex,59,5.08476E-05,,,,
Mama Lucy Kibaki Hospital (Embakasi),Komarock Ward,Embakasi Central Sub County,Nairobi County,HdtFQO8Y58g,Yf1BiWq71NE,15+ | Female,1436,0.001237579,,,,
Bahati Health Centre,Maringo/Hamza Ward,Makadara Sub County,Nairobi County,quLqbA6u0sR,Yf1BiWq71NE,15+ | Female,6,5.17094E-06,,,,
Bahati Health Centre,Maringo/Hamza Ward,Makadara Sub County,Nairobi County,quLqbA6u0sR,XX7hDj6iz0D,15+ | Male,11,9.48006E-06,,,,
Bahati Health Centre,Maringo/Hamza Ward,Makadara Sub County,Nairobi County,quLqbA6u0sR,Yf1BiWq71NE,15+ | Female,42,3.61966E-05,,,,
Bahati Health Centre,Maringo/Hamza Ward,Makadara Sub County,Nairobi County,quLqbA6u0sR,chrwpNxHlQQ,<15 | Female,1,8.61824E-07,,,,
Bahati Health Centre,Maringo/Hamza Ward,Makadara Sub County,Nairobi County,quLqbA6u0sR,zHSL7ATXJib,<15 | Male,9,7.75641E-06,,,,
Bahati Health Centre,Maringo/Hamza Ward,Makadara Sub County,Nairobi County,quLqbA6u0sR,XX7hDj6iz0D,15+ | Male,5,4.30912E-06,,,,
Bahati Health Centre,Maringo/Hamza Ward,Makadara Sub County,Nairobi County,quLqbA6u0sR,XX7hDj6iz0D,15+ | Male,196,0.000168917,,,,
Bahati Health Centre,Maringo/Hamza Ward,Makadara Sub County,Nairobi County,quLqbA6u0sR,uURluLqPIJ5,<15 | Unknown Sex,9,7.75641E-06,,,,
Bahati Health Centre,Maringo/Hamza Ward,Makadara Sub County,Nairobi County,quLqbA6u0sR,Yf1BiWq71NE,15+ | Female,387,0.000333526,,,,
Uriri Sub County Hospital,Central Kanyamkago Ward,Uriri Sub County,Migori County,GtupIrLXVig,Yf1BiWq71NE,15+ | Female,26,2.24074E-05,,,,
Uriri Sub County Hospital,Central Kanyamkago Ward,Uriri Sub County,Migori County,GtupIrLXVig,XX7hDj6iz0D,15+ | Male,8,6.89459E-06,,,,
Uriri Sub County Hospital,Central Kanyamkago Ward,Uriri Sub County,Migori County,GtupIrLXVig,Yf1BiWq71NE,15+ | Female,69,5.94658E-05,,,,
Uriri Sub County Hospital,Central Kanyamkago Ward,Uriri Sub County,Migori County,GtupIrLXVig,chrwpNxHlQQ,<15 | Female,31,2.67165E-05,,,,
Uriri Sub County Hospital,Central Kanyamkago Ward,Uriri Sub County,Migori County,GtupIrLXVig,zHSL7ATXJib,<15 | Male,30,2.58547E-05,,,,
Uriri Sub County Hospital,Central Kanyamkago Ward,Uriri Sub County,Migori County,GtupIrLXVig,XX7hDj6iz0D,15+ | Male,20,1.72365E-05,,,,
Uriri Sub County Hospital,Central Kanyamkago Ward,Uriri Sub County,Migori County,GtupIrLXVig,XX7hDj6iz0D,15+ | Male,449,0.000386959,,,,
Uriri Sub County Hospital,Central Kanyamkago Ward,Uriri Sub County,Migori County,GtupIrLXVig,uURluLqPIJ5,<15 | Unknown Sex,42,3.61966E-05,,,,
Uriri Sub County Hospital,Central Kanyamkago Ward,Uriri Sub County,Migori County,GtupIrLXVig,Yf1BiWq71NE,15+ | Female,964,0.000830798,,,,
Makadara Mercy Sisters Dispensary,Maringo/Hamza Ward,Makadara Sub County,Nairobi County,GKSKkYtNDDa,Yf1BiWq71NE,15+ | Female,7,6.03277E-06,,,,
Makadara Mercy Sisters Dispensary,Maringo/Hamza Ward,Makadara Sub County,Nairobi County,GKSKkYtNDDa,XX7hDj6iz0D,15+ | Male,7,6.03277E-06,,,,
Makadara Mercy Sisters Dispensary,Maringo/Hamza Ward,Makadara Sub County,Nairobi County,GKSKkYtNDDa,Yf1BiWq71NE,15+ | Female,8,6.89459E-06,,,,
Makadara Mercy Sisters Dispensary,Maringo/Hamza Ward,Makadara Sub County,Nairobi County,GKSKkYtNDDa,chrwpNxHlQQ,<15 | Female,9,7.75641E-06,,,,
Makadara Mercy Sisters Dispensary,Maringo/Hamza Ward,Makadara Sub County,Nairobi County,GKSKkYtNDDa,zHSL7ATXJib,<15 | Male,8,6.89459E-06,,,,
Makadara Mercy Sisters Dispensary,Maringo/Hamza Ward,Makadara Sub County,Nairobi County,GKSKkYtNDDa,XX7hDj6iz0D,15+ | Male,6,5.17094E-06,,,,
Makadara Mercy Sisters Dispensary,Maringo/Hamza Ward,Makadara Sub County,Nairobi County,GKSKkYtNDDa,XX7hDj6iz0D,15+ | Male,248,0.000213732,,,,
Makadara Mercy Sisters Dispensary,Maringo/Hamza Ward,Makadara Sub County,Nairobi County,GKSKkYtNDDa,uURluLqPIJ5,<15 | Unknown Sex,12,1.03419E-05,,,,
Makadara Mercy Sisters Dispensary,Maringo/Hamza Ward,Makadara Sub County,Nairobi County,GKSKkYtNDDa,Yf1BiWq71NE,15+ | Female,482,0.000415399,,,,
Lwanda Awiti Dispensary,Kwabwai Ward,Ndhiwa Sub County,Homa Bay County,koAjfaQ0EIa,Yf1BiWq71NE,15+ | Female,4,3.4473E-06,,,,
Lwanda Awiti Dispensary,Kwabwai Ward,Ndhiwa Sub County,Homa Bay County,koAjfaQ0EIa,XX7hDj6iz0D,15+ | Male,1,8.61824E-07,,,,
Lwanda Awiti Dispensary,Kwabwai Ward,Ndhiwa Sub County,Homa Bay County,koAjfaQ0EIa,Yf1BiWq71NE,15+ | Female,9,7.75641E-06,,,,
Lwanda Awiti Dispensary,Kwabwai Ward,Ndhiwa Sub County,Homa Bay County,koAjfaQ0EIa,chrwpNxHlQQ,<15 | Female,3,2.58547E-06,,,,
Lwanda Awiti Dispensary,Kwabwai Ward,Ndhiwa Sub County,Homa Bay County,koAjfaQ0EIa,zHSL7ATXJib,<15 | Male,6,5.17094E-06,,,,
Lwanda Awiti Dispensary,Kwabwai Ward,Ndhiwa Sub County,Homa Bay County,koAjfaQ0EIa,XX7hDj6iz0D,15+ | Male,85,7.3255E-05,,,,
Lwanda Awiti Dispensary,Kwabwai Ward,Ndhiwa Sub County,Homa Bay County,koAjfaQ0EIa,uURluLqPIJ5,<15 | Unknown Sex,16,1.37892E-05,,,,
Lwanda Awiti Dispensary,Kwabwai Ward,Ndhiwa Sub County,Homa Bay County,koAjfaQ0EIa,Yf1BiWq71NE,15+ | Female,171,0.000147372,,,,
Kinanie Health centre,Kinanie Ward,Athi River Sub County,Machakos County,E0Cqg2y73VI,Yf1BiWq71NE,15+ | Female,2,1.72365E-06,,,,
Kinanie Health centre,Kinanie Ward,Athi River Sub County,Machakos County,E0Cqg2y73VI,XX7hDj6iz0D,15+ | Male,1,8.61824E-07,,,,
Kinanie Health centre,Kinanie Ward,Athi River Sub County,Machakos County,E0Cqg2y73VI,Yf1BiWq71NE,15+ | Female,1,8.61824E-07,,,,
Kinanie Health centre,Kinanie Ward,Athi River Sub County,Machakos County,E0Cqg2y73VI,chrwpNxHlQQ,<15 | Female,2,1.72365E-06,,,,
Kinanie Health centre,Kinanie Ward,Athi River Sub County,Machakos County,E0Cqg2y73VI,zHSL7ATXJib,<15 | Male,1,8.61824E-07,,,,
Kinanie Health centre,Kinanie Ward,Athi River Sub County,Machakos County,E0Cqg2y73VI,XX7hDj6iz0D,15+ | Male,2,1.72365E-06,,,,
Kinanie Health centre,Kinanie Ward,Athi River Sub County,Machakos County,E0Cqg2y73VI,XX7hDj6iz0D,15+ | Male,14,1.20655E-05,,,,
Kinanie Health centre,Kinanie Ward,Athi River Sub County,Machakos County,E0Cqg2y73VI,uURluLqPIJ5,<15 | Unknown Sex,2,1.72365E-06,,,,
Kinanie Health centre,Kinanie Ward,Athi River Sub County,Machakos County,E0Cqg2y73VI,Yf1BiWq71NE,15+ | Female,58,4.99858E-05,,,,
Tonga Health Centre,Gwassi North Ward,Suba South Sub County,Homa Bay County,KHFtV7W8nBc,Yf1BiWq71NE,15+ | Female,1,8.61824E-07,,,,
Tonga Health Centre,Gwassi North Ward,Suba South Sub County,Homa Bay County,KHFtV7W8nBc,XX7hDj6iz0D,15+ | Male,,0,,,,
Tonga Health Centre,Gwassi North Ward,Suba South Sub County,Homa Bay County,KHFtV7W8nBc,Yf1BiWq71NE,15+ | Female,15,1.29274E-05,,,,
Tonga Health Centre,Gwassi North Ward,Suba South Sub County,Homa Bay County,KHFtV7W8nBc,chrwpNxHlQQ,<15 | Female,4,3.4473E-06,,,,
Tonga Health Centre,Gwassi North Ward,Suba South Sub County,Homa Bay County,KHFtV7W8nBc,zHSL7ATXJib,<15 | Male,5,4.30912E-06,,,,
Tonga Health Centre,Gwassi North Ward,Suba South Sub County,Homa Bay County,KHFtV7W8nBc,XX7hDj6iz0D,15+ | Male,5,4.30912E-06,,,,
Tonga Health Centre,Gwassi North Ward,Suba South Sub County,Homa Bay County,KHFtV7W8nBc,XX7hDj6iz0D,15+ | Male,56,4.82621E-05,,,,
Tonga Health Centre,Gwassi North Ward,Suba South Sub County,Homa Bay County,KHFtV7W8nBc,uURluLqPIJ5,<15 | Unknown Sex,1,8.61824E-07,,,,
Tonga Health Centre,Gwassi North Ward,Suba South Sub County,Homa Bay County,KHFtV7W8nBc,uURluLqPIJ5,<15 | Unknown Sex,7,6.03277E-06,,,,
Tonga Health Centre,Gwassi North Ward,Suba South Sub County,Homa Bay County,KHFtV7W8nBc,Yf1BiWq71NE,15+ | Female,115,9.91097E-05,,,,
Othoro Health Centre (Rachuonyo),Kabondo East Ward,Kabondo Kasipul Sub County,Homa Bay County,aoVtef9sfAW,Yf1BiWq71NE,15+ | Female,23,1.98219E-05,,,,
Othoro Health Centre (Rachuonyo),Kabondo East Ward,Kabondo Kasipul Sub County,Homa Bay County,aoVtef9sfAW,XX7hDj6iz0D,15+ | Male,3,2.58547E-06,,,,
Othoro Health Centre (Rachuonyo),Kabondo East Ward,Kabondo Kasipul Sub County,Homa Bay County,aoVtef9sfAW,Yf1BiWq71NE,15+ | Female,44,3.79202E-05,,,,
Othoro Health Centre (Rachuonyo),Kabondo East Ward,Kabondo Kasipul Sub County,Homa Bay County,aoVtef9sfAW,chrwpNxHlQQ,<15 | Female,13,1.12037E-05,,,,
