"id","organisationunitid","MOH_FacilityID","uid","mflcode","facility","level","ward","subcounty","county","MOH_IndicatorCode","inndicator","Value","Period","created_at","updated_at"
373,"23741",Oxj36jLUDn8,yNCUlEYkmyA,"17017",Kokotoni Dispensary,"5",Rabai/Kisurutini Ward,Rabai Sub County,Kilifi County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"18","202207",,
374,"23741",Oxj36jLUDn8,pR7VzBydoj3,"17017",Kokotoni Dispensary,"5",Rabai/Kisurutini Ward,Rabai Sub County,Kilifi County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"10","202201",,
375,"23741",Oxj36jLUDn8,yNCUlEYkmyA,"17017",Kokotoni Dispensary,"5",Rabai/Kisurutini Ward,Rabai Sub County,Kilifi County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"15","202111",,
376,"23741",Oxj36jLUDn8,Jbu4if6gtDp,"17017",Kokotoni Dispensary,"5",Rabai/Kisurutini Ward,Rabai Sub County,Kilifi County,Jbu4if6gtDp,MOH 731 On ART_10-14(M) HV03-030,"1","202204",,
377,"23741",Oxj36jLUDn8,pR7VzBydoj3,"17017",Kokotoni Dispensary,"5",Rabai/Kisurutini Ward,Rabai Sub County,Kilifi County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"8","202205",,
378,"23741",Oxj36jLUDn8,yNCUlEYkmyA,"17017",Kokotoni Dispensary,"5",Rabai/Kisurutini Ward,Rabai Sub County,Kilifi County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"18","202203",,
379,"23741",Oxj36jLUDn8,pR7VzBydoj3,"17017",Kokotoni Dispensary,"5",Rabai/Kisurutini Ward,Rabai Sub County,Kilifi County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"8","202206",,
380,"23741",Oxj36jLUDn8,yNCUlEYkmyA,"17017",Kokotoni Dispensary,"5",Rabai/Kisurutini Ward,Rabai Sub County,Kilifi County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"18","202202",,
381,"23741",Oxj36jLUDn8,GSEmLUnrvzj,"17017",Kokotoni Dispensary,"5",Rabai/Kisurutini Ward,Rabai Sub County,Kilifi County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,"1","202203",,
382,"23741",Oxj36jLUDn8,EhZQp3PTA3C,"17017",Kokotoni Dispensary,"5",Rabai/Kisurutini Ward,Rabai Sub County,Kilifi County,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,"4","202204",,
383,"23741",Oxj36jLUDn8,GSEmLUnrvzj,"17017",Kokotoni Dispensary,"5",Rabai/Kisurutini Ward,Rabai Sub County,Kilifi County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,"1","202111",,
384,"23741",Oxj36jLUDn8,yNCUlEYkmyA,"17017",Kokotoni Dispensary,"5",Rabai/Kisurutini Ward,Rabai Sub County,Kilifi County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"18","202208",,
385,"23741",Oxj36jLUDn8,wbJOu4h2SSz,"17017",Kokotoni Dispensary,"5",Rabai/Kisurutini Ward,Rabai Sub County,Kilifi County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,"1","202110",,
386,"23741",Oxj36jLUDn8,yNCUlEYkmyA,"17017",Kokotoni Dispensary,"5",Rabai/Kisurutini Ward,Rabai Sub County,Kilifi County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"14","202110",,
387,"23741",Oxj36jLUDn8,pR7VzBydoj3,"17017",Kokotoni Dispensary,"5",Rabai/Kisurutini Ward,Rabai Sub County,Kilifi County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"9","202203",,
388,"23743",JJczCny1gT1,yNCUlEYkmyA,"11517",Lenga Dispensary,"5",Kambe/Ribe Ward,Rabai Sub County,Kilifi County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"9","202203",,
389,"23743",JJczCny1gT1,wbJOu4h2SSz,"11517",Lenga Dispensary,"5",Kambe/Ribe Ward,Rabai Sub County,Kilifi County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,"1","202201",,
390,"23743",JJczCny1gT1,pR7VzBydoj3,"11517",Lenga Dispensary,"5",Kambe/Ribe Ward,Rabai Sub County,Kilifi County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"3","202110",,
391,"23743",JJczCny1gT1,oOOnacUi9Jm,"11517",Lenga Dispensary,"5",Kambe/Ribe Ward,Rabai Sub County,Kilifi County,oOOnacUi9Jm,MOH 731 On ART_15-19(M) HV03-032,"1","202206",,
392,"23743",JJczCny1gT1,pR7VzBydoj3,"11517",Lenga Dispensary,"5",Kambe/Ribe Ward,Rabai Sub County,Kilifi County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"5","202206",,
393,"23743",JJczCny1gT1,Jbu4if6gtDp,"11517",Lenga Dispensary,"5",Kambe/Ribe Ward,Rabai Sub County,Kilifi County,Jbu4if6gtDp,MOH 731 On ART_10-14(M) HV03-030,"1","202208",,
394,"23743",JJczCny1gT1,yNCUlEYkmyA,"11517",Lenga Dispensary,"5",Kambe/Ribe Ward,Rabai Sub County,Kilifi County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"5","202112",,
395,"23743",JJczCny1gT1,Jbu4if6gtDp,"11517",Lenga Dispensary,"5",Kambe/Ribe Ward,Rabai Sub County,Kilifi County,Jbu4if6gtDp,MOH 731 On ART_10-14(M) HV03-030,"1","202203",,
396,"23743",JJczCny1gT1,oOOnacUi9Jm,"11517",Lenga Dispensary,"5",Kambe/Ribe Ward,Rabai Sub County,Kilifi County,oOOnacUi9Jm,MOH 731 On ART_15-19(M) HV03-032,"1","202203",,
397,"23743",JJczCny1gT1,yNCUlEYkmyA,"11517",Lenga Dispensary,"5",Kambe/Ribe Ward,Rabai Sub County,Kilifi County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"7","202208",,
398,"23743",JJczCny1gT1,EhZQp3PTA3C,"11517",Lenga Dispensary,"5",Kambe/Ribe Ward,Rabai Sub County,Kilifi County,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,"1","202207",,
399,"23743",JJczCny1gT1,Jbu4if6gtDp,"11517",Lenga Dispensary,"5",Kambe/Ribe Ward,Rabai Sub County,Kilifi County,Jbu4if6gtDp,MOH 731 On ART_10-14(M) HV03-030,"1","202206",,
400,"23743",JJczCny1gT1,pR7VzBydoj3,"11517",Lenga Dispensary,"5",Kambe/Ribe Ward,Rabai Sub County,Kilifi County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"5","202112",,
401,"23743",JJczCny1gT1,pR7VzBydoj3,"11517",Lenga Dispensary,"5",Kambe/Ribe Ward,Rabai Sub County,Kilifi County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"5","202203",,
402,"23743",JJczCny1gT1,yNCUlEYkmyA,"11517",Lenga Dispensary,"5",Kambe/Ribe Ward,Rabai Sub County,Kilifi County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"7","202201",,
403,"23743",JJczCny1gT1,EhZQp3PTA3C,"11517",Lenga Dispensary,"5",Kambe/Ribe Ward,Rabai Sub County,Kilifi County,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,"1","202208",,
404,"23743",JJczCny1gT1,Jbu4if6gtDp,"11517",Lenga Dispensary,"5",Kambe/Ribe Ward,Rabai Sub County,Kilifi County,Jbu4if6gtDp,MOH 731 On ART_10-14(M) HV03-030,"1","202207",,
405,"23743",JJczCny1gT1,yNCUlEYkmyA,"11517",Lenga Dispensary,"5",Kambe/Ribe Ward,Rabai Sub County,Kilifi County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"8","202206",,
406,"23743",JJczCny1gT1,oOOnacUi9Jm,"11517",Lenga Dispensary,"5",Kambe/Ribe Ward,Rabai Sub County,Kilifi County,oOOnacUi9Jm,MOH 731 On ART_15-19(M) HV03-032,"1","202204",,
407,"23743",JJczCny1gT1,pR7VzBydoj3,"11517",Lenga Dispensary,"5",Kambe/Ribe Ward,Rabai Sub County,Kilifi County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"5","202204",,
408,"23743",JJczCny1gT1,yNCUlEYkmyA,"11517",Lenga Dispensary,"5",Kambe/Ribe Ward,Rabai Sub County,Kilifi County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"1","202207",,
409,"23875",qZIiCNR0SIG,GSEmLUnrvzj,"11553",Malanga (AIC) Dispensary,"5",Sokoke Ward,Ganze Sub County,Kilifi County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,"2","202202",,
410,"23875",qZIiCNR0SIG,pR7VzBydoj3,"11553",Malanga (AIC) Dispensary,"5",Sokoke Ward,Ganze Sub County,Kilifi County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"22","202205",,
411,"23875",qZIiCNR0SIG,oOOnacUi9Jm,"11553",Malanga (AIC) Dispensary,"5",Sokoke Ward,Ganze Sub County,Kilifi County,oOOnacUi9Jm,MOH 731 On ART_15-19(M) HV03-032,"1","202111",,
412,"23875",qZIiCNR0SIG,yNCUlEYkmyA,"11553",Malanga (AIC) Dispensary,"5",Sokoke Ward,Ganze Sub County,Kilifi County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"67","202207",,
413,"23875",qZIiCNR0SIG,Jbu4if6gtDp,"11553",Malanga (AIC) Dispensary,"5",Sokoke Ward,Ganze Sub County,Kilifi County,Jbu4if6gtDp,MOH 731 On ART_10-14(M) HV03-030,"4","202204",,
414,"23875",qZIiCNR0SIG,wbJOu4h2SSz,"11553",Malanga (AIC) Dispensary,"5",Sokoke Ward,Ganze Sub County,Kilifi County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,"2","202205",,
415,"23875",qZIiCNR0SIG,SJL4k6Gl53C,"11553",Malanga (AIC) Dispensary,"5",Sokoke Ward,Ganze Sub County,Kilifi County,SJL4k6Gl53C,MOH 731   On ART_<1       HV03-028,"1","202112",,
416,"23875",qZIiCNR0SIG,e93GKJTHKAX,"11553",Malanga (AIC) Dispensary,"5",Sokoke Ward,Ganze Sub County,Kilifi County,e93GKJTHKAX,MOH 731 On ART_20-24(M) HV03-034,"1","202205",,
417,"23875",qZIiCNR0SIG,wbJOu4h2SSz,"11553",Malanga (AIC) Dispensary,"5",Sokoke Ward,Ganze Sub County,Kilifi County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,"2","202208",,
418,"23875",qZIiCNR0SIG,GSEmLUnrvzj,"11553",Malanga (AIC) Dispensary,"5",Sokoke Ward,Ganze Sub County,Kilifi County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,"1","202111",,
419,"23875",qZIiCNR0SIG,pR7VzBydoj3,"11553",Malanga (AIC) Dispensary,"5",Sokoke Ward,Ganze Sub County,Kilifi County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"20","202111",,
420,"23875",qZIiCNR0SIG,GSEmLUnrvzj,"11553",Malanga (AIC) Dispensary,"5",Sokoke Ward,Ganze Sub County,Kilifi County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,"2","202207",,
421,"23875",qZIiCNR0SIG,yNCUlEYkmyA,"11553",Malanga (AIC) Dispensary,"5",Sokoke Ward,Ganze Sub County,Kilifi County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"59","202111",,
422,"23875",qZIiCNR0SIG,Jbu4if6gtDp,"11553",Malanga (AIC) Dispensary,"5",Sokoke Ward,Ganze Sub County,Kilifi County,Jbu4if6gtDp,MOH 731 On ART_10-14(M) HV03-030,"2","202207",,
423,"23875",qZIiCNR0SIG,Jbu4if6gtDp,"11553",Malanga (AIC) Dispensary,"5",Sokoke Ward,Ganze Sub County,Kilifi County,Jbu4if6gtDp,MOH 731 On ART_10-14(M) HV03-030,"2","202201",,
424,"23875",qZIiCNR0SIG,e93GKJTHKAX,"11553",Malanga (AIC) Dispensary,"5",Sokoke Ward,Ganze Sub County,Kilifi County,e93GKJTHKAX,MOH 731 On ART_20-24(M) HV03-034,"1","202111",,
425,"23875",qZIiCNR0SIG,wbJOu4h2SSz,"11553",Malanga (AIC) Dispensary,"5",Sokoke Ward,Ganze Sub County,Kilifi County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,"2","202203",,
426,"23875",qZIiCNR0SIG,pR7VzBydoj3,"11553",Malanga (AIC) Dispensary,"5",Sokoke Ward,Ganze Sub County,Kilifi County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"21","202207",,
427,"23875",qZIiCNR0SIG,oOOnacUi9Jm,"11553",Malanga (AIC) Dispensary,"5",Sokoke Ward,Ganze Sub County,Kilifi County,oOOnacUi9Jm,MOH 731 On ART_15-19(M) HV03-032,"1","202208",,
428,"23875",qZIiCNR0SIG,Jbu4if6gtDp,"11553",Malanga (AIC) Dispensary,"5",Sokoke Ward,Ganze Sub County,Kilifi County,Jbu4if6gtDp,MOH 731 On ART_10-14(M) HV03-030,"2","202206",,
429,"23875",qZIiCNR0SIG,e93GKJTHKAX,"11553",Malanga (AIC) Dispensary,"5",Sokoke Ward,Ganze Sub County,Kilifi County,e93GKJTHKAX,MOH 731 On ART_20-24(M) HV03-034,"2","202207",,
430,"23875",qZIiCNR0SIG,EhZQp3PTA3C,"11553",Malanga (AIC) Dispensary,"5",Sokoke Ward,Ganze Sub County,Kilifi County,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,"1","202207",,
431,"23875",qZIiCNR0SIG,wbJOu4h2SSz,"11553",Malanga (AIC) Dispensary,"5",Sokoke Ward,Ganze Sub County,Kilifi County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,"3","202111",,
432,"23875",qZIiCNR0SIG,pR7VzBydoj3,"11553",Malanga (AIC) Dispensary,"5",Sokoke Ward,Ganze Sub County,Kilifi County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"22","202203",,
433,"23875",qZIiCNR0SIG,SJL4k6Gl53C,"11553",Malanga (AIC) Dispensary,"5",Sokoke Ward,Ganze Sub County,Kilifi County,SJL4k6Gl53C,MOH 731   On ART_<1       HV03-028,"1","202201",,
434,"23875",qZIiCNR0SIG,yNCUlEYkmyA,"11553",Malanga (AIC) Dispensary,"5",Sokoke Ward,Ganze Sub County,Kilifi County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"67","202205",,
435,"23875",qZIiCNR0SIG,oOOnacUi9Jm,"11553",Malanga (AIC) Dispensary,"5",Sokoke Ward,Ganze Sub County,Kilifi County,oOOnacUi9Jm,MOH 731 On ART_15-19(M) HV03-032,"1","202207",,
436,"23875",qZIiCNR0SIG,e93GKJTHKAX,"11553",Malanga (AIC) Dispensary,"5",Sokoke Ward,Ganze Sub County,Kilifi County,e93GKJTHKAX,MOH 731 On ART_20-24(M) HV03-034,"2","202208",,
437,"23875",qZIiCNR0SIG,pR7VzBydoj3,"11553",Malanga (AIC) Dispensary,"5",Sokoke Ward,Ganze Sub County,Kilifi County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"21","202208",,
438,"23875",qZIiCNR0SIG,pR7VzBydoj3,"11553",Malanga (AIC) Dispensary,"5",Sokoke Ward,Ganze Sub County,Kilifi County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"22","202202",,
439,"23875",qZIiCNR0SIG,e93GKJTHKAX,"11553",Malanga (AIC) Dispensary,"5",Sokoke Ward,Ganze Sub County,Kilifi County,e93GKJTHKAX,MOH 731 On ART_20-24(M) HV03-034,"2","202202",,
440,"23875",qZIiCNR0SIG,GSEmLUnrvzj,"11553",Malanga (AIC) Dispensary,"5",Sokoke Ward,Ganze Sub County,Kilifi County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,"2","202205",,
441,"23875",qZIiCNR0SIG,yNCUlEYkmyA,"11553",Malanga (AIC) Dispensary,"5",Sokoke Ward,Ganze Sub County,Kilifi County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"67","202204",,
442,"23875",qZIiCNR0SIG,wbJOu4h2SSz,"11553",Malanga (AIC) Dispensary,"5",Sokoke Ward,Ganze Sub County,Kilifi County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,"3","202112",,
443,"23875",qZIiCNR0SIG,EhZQp3PTA3C,"11553",Malanga (AIC) Dispensary,"5",Sokoke Ward,Ganze Sub County,Kilifi County,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,"1","202206",,
444,"23875",qZIiCNR0SIG,yNCUlEYkmyA,"11553",Malanga (AIC) Dispensary,"5",Sokoke Ward,Ganze Sub County,Kilifi County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"57","202112",,
445,"23875",qZIiCNR0SIG,Jbu4if6gtDp,"11553",Malanga (AIC) Dispensary,"5",Sokoke Ward,Ganze Sub County,Kilifi County,Jbu4if6gtDp,MOH 731 On ART_10-14(M) HV03-030,"2","202205",,
446,"23875",qZIiCNR0SIG,oOOnacUi9Jm,"11553",Malanga (AIC) Dispensary,"5",Sokoke Ward,Ganze Sub County,Kilifi County,oOOnacUi9Jm,MOH 731 On ART_15-19(M) HV03-032,"1","202202",,
447,"23875",qZIiCNR0SIG,GSEmLUnrvzj,"11553",Malanga (AIC) Dispensary,"5",Sokoke Ward,Ganze Sub County,Kilifi County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,"2","202206",,
448,"23875",qZIiCNR0SIG,pR7VzBydoj3,"11553",Malanga (AIC) Dispensary,"5",Sokoke Ward,Ganze Sub County,Kilifi County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"22","202201",,
449,"23875",qZIiCNR0SIG,e93GKJTHKAX,"11553",Malanga (AIC) Dispensary,"5",Sokoke Ward,Ganze Sub County,Kilifi County,e93GKJTHKAX,MOH 731 On ART_20-24(M) HV03-034,"1","202201",,
450,"23992",RYumT9hJ8Ss,e93GKJTHKAX,"11536",Mafisini Dispensary,"5",Ramisi Ward,Msambweni Sub County,Kwale County,e93GKJTHKAX,MOH 731 On ART_20-24(M) HV03-034,"1","202207",,
451,"23992",RYumT9hJ8Ss,yNCUlEYkmyA,"11536",Mafisini Dispensary,"5",Ramisi Ward,Msambweni Sub County,Kwale County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"7","202201",,
452,"23992",RYumT9hJ8Ss,EhZQp3PTA3C,"11536",Mafisini Dispensary,"5",Ramisi Ward,Msambweni Sub County,Kwale County,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,"1","202206",,
453,"23992",RYumT9hJ8Ss,yNCUlEYkmyA,"11536",Mafisini Dispensary,"5",Ramisi Ward,Msambweni Sub County,Kwale County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"6","202110",,
454,"23992",RYumT9hJ8Ss,pR7VzBydoj3,"11536",Mafisini Dispensary,"5",Ramisi Ward,Msambweni Sub County,Kwale County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"1","202207",,
455,"23992",RYumT9hJ8Ss,e93GKJTHKAX,"11536",Mafisini Dispensary,"5",Ramisi Ward,Msambweni Sub County,Kwale County,e93GKJTHKAX,MOH 731 On ART_20-24(M) HV03-034,"1","202202",,
456,"23992",RYumT9hJ8Ss,e93GKJTHKAX,"11536",Mafisini Dispensary,"5",Ramisi Ward,Msambweni Sub County,Kwale County,e93GKJTHKAX,MOH 731 On ART_20-24(M) HV03-034,"1","202204",,
457,"23992",RYumT9hJ8Ss,pR7VzBydoj3,"11536",Mafisini Dispensary,"5",Ramisi Ward,Msambweni Sub County,Kwale County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"5","202202",,
458,"23992",RYumT9hJ8Ss,EhZQp3PTA3C,"11536",Mafisini Dispensary,"5",Ramisi Ward,Msambweni Sub County,Kwale County,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,"1","202203",,
459,"23992",RYumT9hJ8Ss,yNCUlEYkmyA,"11536",Mafisini Dispensary,"5",Ramisi Ward,Msambweni Sub County,Kwale County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"9","202207",,
460,"23992",RYumT9hJ8Ss,yNCUlEYkmyA,"11536",Mafisini Dispensary,"5",Ramisi Ward,Msambweni Sub County,Kwale County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"9","202204",,
461,"23992",RYumT9hJ8Ss,pR7VzBydoj3,"11536",Mafisini Dispensary,"5",Ramisi Ward,Msambweni Sub County,Kwale County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"1","202110",,
462,"23992",RYumT9hJ8Ss,EhZQp3PTA3C,"11536",Mafisini Dispensary,"5",Ramisi Ward,Msambweni Sub County,Kwale County,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,"1","202110",,
463,"23992",RYumT9hJ8Ss,pR7VzBydoj3,"11536",Mafisini Dispensary,"5",Ramisi Ward,Msambweni Sub County,Kwale County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"1","202204",,
464,"23992",RYumT9hJ8Ss,yNCUlEYkmyA,"11536",Mafisini Dispensary,"5",Ramisi Ward,Msambweni Sub County,Kwale County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"9","202206",,
465,"23992",RYumT9hJ8Ss,EhZQp3PTA3C,"11536",Mafisini Dispensary,"5",Ramisi Ward,Msambweni Sub County,Kwale County,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,"1","202201",,
466,"23992",RYumT9hJ8Ss,EhZQp3PTA3C,"11536",Mafisini Dispensary,"5",Ramisi Ward,Msambweni Sub County,Kwale County,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,"1","202207",,
467,"23992",RYumT9hJ8Ss,pR7VzBydoj3,"11536",Mafisini Dispensary,"5",Ramisi Ward,Msambweni Sub County,Kwale County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"1","202203",,
468,"23992",RYumT9hJ8Ss,pR7VzBydoj3,"11536",Mafisini Dispensary,"5",Ramisi Ward,Msambweni Sub County,Kwale County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"1","202112",,
469,"23993",ksNfsN3CiNc,wbJOu4h2SSz,"11543",Majimoto Dispensary,"5",Dzombo Ward,Lunga Lunga Sub County,Kwale County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,"1","202205",,
470,"23993",ksNfsN3CiNc,EhZQp3PTA3C,"11543",Majimoto Dispensary,"5",Dzombo Ward,Lunga Lunga Sub County,Kwale County,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,"2","202110",,
471,"23993",ksNfsN3CiNc,EhZQp3PTA3C,"11543",Majimoto Dispensary,"5",Dzombo Ward,Lunga Lunga Sub County,Kwale County,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,"2","202201",,
472,"23993",ksNfsN3CiNc,Jbu4if6gtDp,"11543",Majimoto Dispensary,"5",Dzombo Ward,Lunga Lunga Sub County,Kwale County,Jbu4if6gtDp,MOH 731 On ART_10-14(M) HV03-030,"1","202204",,
473,"23993",ksNfsN3CiNc,wbJOu4h2SSz,"11543",Majimoto Dispensary,"5",Dzombo Ward,Lunga Lunga Sub County,Kwale County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,"1","202202",,
474,"23993",ksNfsN3CiNc,EhZQp3PTA3C,"11543",Majimoto Dispensary,"5",Dzombo Ward,Lunga Lunga Sub County,Kwale County,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,"1","202206",,
475,"23993",ksNfsN3CiNc,yNCUlEYkmyA,"11543",Majimoto Dispensary,"5",Dzombo Ward,Lunga Lunga Sub County,Kwale County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"8","202204",,
476,"23993",ksNfsN3CiNc,pR7VzBydoj3,"11543",Majimoto Dispensary,"5",Dzombo Ward,Lunga Lunga Sub County,Kwale County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"4","202205",,
477,"23993",ksNfsN3CiNc,EhZQp3PTA3C,"11543",Majimoto Dispensary,"5",Dzombo Ward,Lunga Lunga Sub County,Kwale County,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,"1","202203",,
478,"23993",ksNfsN3CiNc,yNCUlEYkmyA,"11543",Majimoto Dispensary,"5",Dzombo Ward,Lunga Lunga Sub County,Kwale County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"8","202207",,
479,"23993",ksNfsN3CiNc,pR7VzBydoj3,"11543",Majimoto Dispensary,"5",Dzombo Ward,Lunga Lunga Sub County,Kwale County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"3","202202",,
480,"23993",ksNfsN3CiNc,wbJOu4h2SSz,"11543",Majimoto Dispensary,"5",Dzombo Ward,Lunga Lunga Sub County,Kwale County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,"1","202112",,
481,"23993",ksNfsN3CiNc,wbJOu4h2SSz,"11543",Majimoto Dispensary,"5",Dzombo Ward,Lunga Lunga Sub County,Kwale County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,"1","202203",,
482,"23993",ksNfsN3CiNc,yNCUlEYkmyA,"11543",Majimoto Dispensary,"5",Dzombo Ward,Lunga Lunga Sub County,Kwale County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"8","202202",,
483,"23993",ksNfsN3CiNc,pR7VzBydoj3,"11543",Majimoto Dispensary,"5",Dzombo Ward,Lunga Lunga Sub County,Kwale County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"4","202207",,
484,"23993",ksNfsN3CiNc,yNCUlEYkmyA,"11543",Majimoto Dispensary,"5",Dzombo Ward,Lunga Lunga Sub County,Kwale County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"8","202110",,
485,"23993",ksNfsN3CiNc,Jbu4if6gtDp,"11543",Majimoto Dispensary,"5",Dzombo Ward,Lunga Lunga Sub County,Kwale County,Jbu4if6gtDp,MOH 731 On ART_10-14(M) HV03-030,"1","202203",,
486,"23993",ksNfsN3CiNc,wbJOu4h2SSz,"11543",Majimoto Dispensary,"5",Dzombo Ward,Lunga Lunga Sub County,Kwale County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,"1","202208",,
487,"23993",ksNfsN3CiNc,wbJOu4h2SSz,"11543",Majimoto Dispensary,"5",Dzombo Ward,Lunga Lunga Sub County,Kwale County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,"1","202111",,
488,"23993",ksNfsN3CiNc,EhZQp3PTA3C,"11543",Majimoto Dispensary,"5",Dzombo Ward,Lunga Lunga Sub County,Kwale County,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,"1","202204",,
489,"23993",ksNfsN3CiNc,yNCUlEYkmyA,"11543",Majimoto Dispensary,"5",Dzombo Ward,Lunga Lunga Sub County,Kwale County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"8","202111",,
490,"23993",ksNfsN3CiNc,yNCUlEYkmyA,"11543",Majimoto Dispensary,"5",Dzombo Ward,Lunga Lunga Sub County,Kwale County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"8","202203",,
